frame,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
63,256.26,222.14,0.91,259.7,218.58,0.58,250.91,216.8,0.88,0.0,0.0,0.27,229.76,215.87,0.84,230.34,249.04,0.98,202.79,235.15,1.0,242.38,285.73,0.9,167.99,257.34,0.99,247.09,309.27,0.85,152.96,286.74,0.96,154.27,297.21,0.99,150.84,289.83,1.0,111.67,358.05,0.99,188.38,361.76,1.0,37.15,410.45,0.97,176.09,427.19,0.98
64,259.38,222.82,0.91,263.11,218.99,0.55,254.28,217.05,0.89,0.0,0.0,0.24,233.0,215.26,0.86,234.07,247.89,0.98,201.18,237.18,1.0,244.2,285.08,0.9,154.94,270.58,0.99,248.83,308.88,0.85,130.61,313.12,0.97,155.98,297.98,1.0,149.91,291.76,1.0,116.66,359.07,0.99,190.66,363.53,1.0,38.32,410.05,0.97,177.41,429.43,0.98
65,260.21,222.24,0.92,264.14,218.25,0.58,255.13,216.31,0.9,0.0,0.0,0.26,234.07,213.81,0.87,235.73,246.59,0.98,201.59,236.07,1.0,244.91,284.16,0.9,153.86,271.48,0.99,249.56,308.86,0.86,132.16,318.95,0.97,158.01,299.36,1.0,150.78,293.3,1.0,119.16,361.62,0.99,190.38,366.09,1.0,42.72,410.37,0.97,177.06,429.51,0.98
66,264.98,220.29,0.9,269.19,216.17,0.52,259.98,214.4,0.87,0.0,0.0,0.23,239.39,211.89,0.85,240.74,243.27,0.98,205.11,234.92,1.0,247.89,282.55,0.9,155.65,275.77,0.99,253.05,309.71,0.86,140.7,327.65,0.97,161.38,296.4,1.0,152.72,291.98,1.0,126.6,358.92,0.99,194.42,368.59,1.0,45.49,404.05,0.97,176.13,431.66,0.98
67,267.79,219.45,0.92,271.21,214.77,0.59,262.34,213.36,0.9,0.0,0.0,0.26,241.3,211.93,0.87,245.15,243.05,0.98,206.38,235.03,1.0,248.86,281.66,0.9,154.72,275.87,0.99,253.9,310.14,0.87,140.06,329.06,0.98,166.21,297.36,1.0,151.67,291.88,1.0,140.7,363.05,0.99,180.57,365.85,1.0,70.71,411.41,0.97,151.83,425.99,0.98
68,269.88,219.6,0.93,272.13,213.97,0.69,264.47,212.66,0.92,0.0,0.0,0.29,244.3,212.04,0.86,248.95,241.18,0.97,210.81,233.08,0.99,247.89,281.01,0.9,169.34,275.25,0.99,254.58,309.8,0.86,152.88,324.48,0.96,171.82,292.92,0.99,145.32,285.6,1.0,188.35,366.32,0.99,141.66,358.86,0.99,151.16,419.97,0.97,79.28,417.17,0.98
69,273.35,219.37,0.94,273.58,212.42,0.67,266.95,212.54,0.94,0.0,0.0,0.24,245.28,212.99,0.89,253.45,239.42,0.97,209.66,234.34,1.0,246.11,279.41,0.9,164.51,278.68,0.99,254.29,311.04,0.87,152.86,331.79,0.98,181.22,295.56,1.0,147.92,288.84,1.0,204.81,369.98,0.99,129.96,358.06,1.0,175.29,424.17,0.97,54.28,410.81,0.98
70,277.23,217.85,0.96,278.98,211.12,0.74,270.31,211.5,0.95,0.0,0.0,0.31,249.08,212.7,0.9,256.51,239.54,0.98,216.82,237.26,1.0,247.56,281.5,0.91,173.54,285.15,0.99,252.81,313.28,0.88,162.3,333.08,0.98,178.63,295.36,1.0,151.02,290.39,1.0,192.81,371.07,0.99,147.37,366.35,1.0,151.2,417.97,0.97,80.01,416.26,0.98
71,276.55,216.5,0.94,280.79,211.26,0.69,269.94,211.08,0.94,0.0,0.0,0.31,249.11,209.69,0.9,254.19,237.7,0.98,220.81,238.04,1.0,254.03,279.78,0.87,184.63,288.15,0.99,255.89,312.63,0.82,182.45,329.3,0.97,173.71,295.32,0.99,163.81,293.95,1.0,144.77,366.24,0.99,200.53,380.02,1.0,60.39,401.55,0.97,169.33,432.21,0.99
72,277.7,215.11,0.94,282.21,210.23,0.68,271.37,209.89,0.93,0.0,0.0,0.3,250.74,208.93,0.9,255.72,237.73,0.98,223.34,238.08,1.0,258.72,279.61,0.86,190.07,287.33,0.99,257.57,311.4,0.81,188.4,325.99,0.97,176.14,295.25,0.99,166.82,294.42,1.0,146.24,364.66,0.99,203.17,383.17,1.0,59.28,397.27,0.98,170.93,436.45,0.99
73,280.84,214.88,0.93,284.89,210.23,0.62,275.21,209.7,0.92,0.0,0.0,0.27,254.98,208.86,0.89,257.49,237.06,0.97,225.84,238.61,1.0,261.38,278.4,0.86,193.88,290.03,0.99,259.01,311.04,0.81,192.89,329.23,0.97,177.6,295.27,0.99,168.19,294.81,1.0,150.8,365.99,0.99,203.95,384.86,1.0,63.75,396.27,0.98,169.85,436.23,0.99
74,284.77,215.56,0.92,288.07,210.59,0.56,279.58,210.44,0.92,0.0,0.0,0.24,260.24,208.31,0.91,257.1,233.66,0.97,233.98,236.59,1.0,259.67,275.45,0.84,210.45,289.05,0.99,258.94,309.51,0.8,209.1,328.11,0.98,178.78,292.48,1.0,173.59,292.37,1.0,154.8,366.24,0.99,206.16,385.18,1.0,72.34,397.98,0.98,170.4,438.58,0.99
75,286.65,213.01,0.92,291.06,208.48,0.54,282.38,207.98,0.93,0.0,0.0,0.23,262.49,206.53,0.93,256.56,233.02,0.98,234.21,235.84,1.0,255.98,273.5,0.85,213.29,286.11,0.99,254.93,309.96,0.78,216.83,326.92,0.98,177.42,288.03,1.0,171.69,288.75,1.0,160.72,361.26,1.0,207.66,382.3,1.0,78.42,395.15,0.99,176.22,439.83,0.99
76,288.27,214.26,0.94,293.19,209.5,0.61,283.96,208.9,0.94,0.0,0.0,0.27,264.26,206.79,0.94,258.33,233.06,0.98,236.08,236.66,1.0,253.51,274.7,0.85,213.13,289.44,0.99,254.41,311.79,0.79,223.13,329.64,0.98,180.92,288.21,1.0,174.49,289.4,1.0,166.7,361.67,0.99,209.13,382.51,1.0,84.89,395.67,0.99,175.1,439.17,0.99
77,289.51,214.58,0.93,294.19,209.56,0.6,285.0,209.05,0.94,0.0,0.0,0.27,265.55,206.33,0.94,259.33,231.98,0.98,238.67,235.33,1.0,253.33,275.13,0.84,220.13,288.69,0.99,253.98,312.62,0.78,233.01,326.64,0.98,181.63,289.08,1.0,175.33,290.0,1.0,171.65,362.12,0.99,211.4,381.64,1.0,90.15,396.22,0.98,174.69,437.6,0.99
78,293.42,213.67,0.93,298.25,208.14,0.59,288.83,208.05,0.94,0.0,0.0,0.28,269.15,205.28,0.94,258.65,229.67,0.97,244.27,234.1,1.0,248.23,273.11,0.83,228.3,285.86,0.99,253.89,317.2,0.77,246.81,326.64,0.98,181.73,290.04,1.0,178.06,291.6,1.0,175.49,362.32,0.99,212.47,382.72,1.0,99.27,395.36,0.98,174.89,437.3,0.99
79,295.74,214.09,0.94,300.98,208.47,0.63,290.88,208.38,0.95,0.0,0.0,0.29,270.95,205.83,0.94,262.41,230.41,0.97,245.46,235.14,1.0,249.73,273.14,0.83,229.08,287.95,0.99,255.03,314.55,0.78,251.53,329.46,0.98,185.19,291.12,1.0,179.07,292.89,1.0,180.82,360.15,0.99,212.4,380.26,1.0,106.39,393.4,0.98,174.32,434.69,0.99
80,298.55,213.89,0.93,303.35,207.97,0.6,293.28,208.26,0.94,0.0,0.0,0.28,272.68,206.71,0.94,264.07,230.63,0.97,246.98,235.97,1.0,248.83,272.94,0.82,228.51,288.56,0.99,256.57,311.49,0.78,255.46,328.29,0.98,187.16,291.57,1.0,180.65,293.52,1.0,182.52,360.96,0.99,213.26,380.36,1.0,107.05,395.63,0.98,171.72,434.5,0.99
81,300.64,214.55,0.91,304.59,208.37,0.53,295.41,209.15,0.93,0.0,0.0,0.24,275.05,208.02,0.93,265.56,227.97,0.97,248.87,236.83,1.0,249.83,264.79,0.82,230.95,289.97,0.99,260.51,298.25,0.78,261.44,328.51,0.98,190.0,290.9,1.0,183.04,293.92,1.0,186.65,361.64,0.99,213.45,380.2,1.0,112.2,398.03,0.98,168.99,433.94,0.99
82,304.07,215.81,0.92,307.98,209.22,0.55,298.54,210.2,0.93,0.0,0.0,0.26,278.36,209.28,0.94,268.4,228.65,0.97,252.93,238.05,1.0,250.22,263.57,0.82,235.26,292.07,0.99,266.35,287.25,0.78,270.11,327.67,0.98,194.03,293.49,0.99,186.74,296.43,1.0,192.99,363.44,0.99,214.55,379.17,1.0,122.71,404.1,0.98,168.21,434.97,0.99
83,306.16,215.03,0.91,309.71,207.81,0.51,300.65,209.5,0.93,0.0,0.0,0.26,281.4,209.14,0.94,267.36,225.84,0.97,257.42,238.21,1.0,247.6,259.23,0.81,239.5,293.16,0.99,268.69,279.8,0.78,274.74,327.61,0.98,192.89,293.76,0.99,188.23,297.93,1.0,197.14,363.07,0.99,216.68,379.89,1.0,130.57,404.57,0.97,167.04,436.04,0.99
84,307.43,216.15,0.92,310.5,209.0,0.57,301.16,209.37,0.93,0.0,0.0,0.26,282.78,208.51,0.93,275.5,232.33,0.95,255.57,237.71,1.0,255.06,275.46,0.77,242.2,291.73,0.99,275.6,307.94,0.77,274.11,328.11,0.98,201.5,302.15,0.99,187.85,303.45,1.0,209.82,371.92,0.98,212.3,380.36,0.99,147.9,412.97,0.95,155.06,432.04,0.98
85,314.0,212.72,0.91,315.71,204.28,0.52,307.75,206.69,0.92,0.0,0.0,0.27,288.06,207.79,0.93,275.67,225.08,0.97,267.09,235.47,1.0,258.55,268.57,0.84,254.66,296.08,0.99,287.13,298.26,0.79,292.63,326.59,0.97,207.75,295.36,0.99,199.69,297.01,1.0,219.8,370.88,0.98,213.22,375.34,0.99,166.7,419.57,0.94,155.95,425.22,0.97
86,316.95,211.48,0.9,0.0,0.0,0.47,311.11,205.56,0.91,0.0,0.0,0.25,291.4,207.51,0.93,277.59,225.92,0.97,268.94,236.08,1.0,261.64,269.55,0.84,256.23,296.34,0.99,290.52,299.7,0.79,296.49,325.2,0.97,210.48,297.04,0.99,202.47,298.56,1.0,223.02,371.42,0.98,215.66,375.13,0.99,169.49,419.51,0.94,157.6,423.61,0.97
87,318.79,210.39,0.89,0.0,0.0,0.43,313.15,204.82,0.9,0.0,0.0,0.24,293.91,207.78,0.93,276.62,221.86,0.97,272.0,238.39,1.0,261.9,256.77,0.84,262.59,300.17,0.99,291.87,277.04,0.79,305.49,324.42,0.97,211.22,295.02,0.99,205.17,299.0,1.0,228.5,371.33,0.98,218.94,376.66,0.99,175.02,416.49,0.95,157.68,421.13,0.97
88,319.72,212.25,0.9,0.0,0.0,0.48,314.63,206.84,0.92,0.0,0.0,0.24,295.97,207.9,0.94,284.21,222.86,0.97,270.38,240.3,1.0,273.65,245.53,0.83,268.49,296.63,0.99,297.01,251.36,0.79,310.41,320.95,0.98,215.97,295.37,0.99,204.71,300.19,1.0,226.1,374.57,0.99,216.98,380.24,1.0,172.5,413.78,0.96,162.39,421.49,0.98
89,324.67,211.84,0.9,0.0,0.0,0.5,319.53,206.0,0.92,0.0,0.0,0.25,302.34,206.84,0.94,290.67,226.85,0.97,277.72,238.72,1.0,282.44,263.57,0.82,275.62,296.86,0.99,311.19,278.93,0.78,318.83,316.45,0.98,218.55,297.43,0.99,207.89,300.63,1.0,234.71,370.98,0.99,225.96,377.97,1.0,176.12,413.67,0.96,163.92,425.55,0.98
90,326.52,211.17,0.91,328.59,203.85,0.53,321.02,205.24,0.93,0.0,0.0,0.26,303.4,206.23,0.94,292.93,227.98,0.97,279.89,238.9,1.0,284.5,271.26,0.81,279.53,298.68,0.99,312.27,292.02,0.77,323.65,314.44,0.98,221.99,298.21,0.99,210.89,301.3,1.0,238.55,371.44,0.99,227.58,379.72,1.0,179.64,413.19,0.96,163.34,427.05,0.98
91,329.11,213.01,0.91,331.6,206.06,0.53,324.22,206.84,0.93,0.0,0.0,0.26,307.06,206.93,0.94,295.67,229.61,0.97,283.11,239.05,1.0,290.24,271.17,0.81,283.24,298.06,0.99,320.63,285.37,0.78,329.19,313.5,0.98,225.6,298.38,0.99,214.69,301.13,1.0,239.85,371.39,0.99,228.11,381.19,1.0,181.42,416.97,0.96,163.58,434.98,0.98
92,332.04,212.19,0.93,334.94,205.19,0.59,326.58,206.27,0.94,0.0,0.0,0.29,309.16,207.01,0.95,301.05,230.74,0.97,286.07,239.36,1.0,299.06,274.6,0.82,289.46,297.98,0.99,329.01,290.33,0.79,337.61,312.08,0.98,228.44,297.51,0.99,215.43,300.23,1.0,242.35,372.09,0.99,227.35,384.34,1.0,185.35,416.58,0.96,161.73,438.79,0.98
93,336.18,213.11,0.92,339.08,206.44,0.56,330.64,207.15,0.94,0.0,0.0,0.26,312.25,207.29,0.95,304.43,230.03,0.97,289.39,237.39,1.0,303.52,269.13,0.82,298.49,289.96,0.99,333.26,286.82,0.78,346.79,307.53,0.98,233.97,299.49,0.99,218.99,302.1,1.0,255.58,373.85,0.99,229.87,386.25,1.0,203.48,414.62,0.97,163.69,437.95,0.99
94,339.22,212.09,0.89,0.0,0.0,0.49,334.32,205.96,0.92,0.0,0.0,0.23,315.18,206.68,0.93,300.71,227.46,0.96,293.2,234.68,1.0,301.12,270.2,0.8,305.67,289.53,0.99,337.09,291.44,0.76,355.35,302.78,0.97,233.42,297.7,0.99,222.3,300.16,1.0,263.51,371.41,0.97,230.18,383.68,0.99,212.59,419.17,0.92,158.43,441.29,0.96
95,340.27,210.94,0.92,342.9,203.75,0.56,334.52,204.96,0.94,0.0,0.0,0.25,314.34,206.03,0.94,302.59,225.8,0.96,294.53,234.68,1.0,303.56,268.39,0.81,310.63,288.75,0.99,334.37,291.25,0.77,359.68,301.09,0.98,236.17,296.21,0.99,223.1,300.04,1.0,271.14,370.14,0.98,229.5,387.27,0.99,224.38,415.96,0.93,154.9,445.04,0.96
96,343.87,208.6,0.92,347.14,200.81,0.54,338.13,201.81,0.93,0.0,0.0,0.26,316.91,203.15,0.93,303.89,225.23,0.97,298.29,233.76,1.0,297.88,270.7,0.85,311.28,293.04,0.99,332.2,286.74,0.81,361.5,301.17,0.97,239.58,300.69,0.99,227.26,303.03,1.0,273.52,371.42,0.98,232.76,386.52,0.99,230.44,415.1,0.95,163.51,444.03,0.97
97,348.41,207.18,0.93,352.78,200.19,0.56,343.86,200.55,0.94,0.0,0.0,0.27,324.29,201.21,0.94,310.91,224.65,0.97,303.37,234.92,1.0,301.07,269.56,0.85,318.2,292.91,1.0,335.81,288.7,0.81,366.83,298.02,0.98,247.81,297.88,1.0,234.28,301.66,1.0,279.37,366.97,0.99,228.62,384.42,1.0,237.39,411.14,0.98,160.99,446.42,0.99
98,350.64,205.99,0.9,0.0,0.0,0.46,346.57,199.22,0.92,0.0,0.0,0.23,327.13,199.86,0.93,310.33,222.41,0.97,305.74,232.91,1.0,297.9,265.33,0.84,321.18,289.87,1.0,334.85,284.09,0.8,372.62,296.18,0.98,249.92,296.75,1.0,237.87,300.37,1.0,282.5,365.83,0.99,229.94,381.41,1.0,239.33,411.71,0.98,160.06,444.36,0.99
99,353.36,206.35,0.9,0.0,0.0,0.45,349.09,199.89,0.92,0.0,0.0,0.23,329.71,201.17,0.93,313.64,221.14,0.96,307.87,233.89,1.0,296.81,259.65,0.84,324.44,288.64,1.0,328.46,278.31,0.8,375.2,293.45,0.98,253.15,296.64,1.0,239.06,301.03,1.0,290.1,364.57,0.99,229.14,379.8,1.0,250.22,410.83,0.98,157.77,442.04,0.99
100,356.15,207.74,0.91,0.0,0.0,0.5,351.94,201.07,0.93,0.0,0.0,0.24,333.15,201.86,0.94,316.48,223.18,0.97,311.69,233.83,1.0,300.49,264.36,0.85,328.65,288.16,1.0,333.97,282.69,0.8,377.96,293.5,0.99,254.79,297.43,1.0,240.51,301.34,1.0,296.83,361.37,0.99,229.93,377.07,1.0,260.03,410.13,0.98,156.12,443.26,0.99
101,360.71,204.94,0.91,0.0,0.0,0.49,356.27,197.79,0.93,0.0,0.0,0.23,337.15,198.39,0.93,322.6,222.02,0.96,313.67,231.49,1.0,302.17,262.74,0.85,335.65,287.37,1.0,331.26,279.7,0.83,388.66,292.74,0.99,263.6,299.16,1.0,246.06,302.09,1.0,306.04,365.89,0.99,232.47,377.22,1.0,266.15,415.07,0.98,154.05,442.76,0.99
102,364.07,209.19,0.92,367.36,202.68,0.52,359.74,201.89,0.93,0.0,0.0,0.23,340.4,200.02,0.93,327.52,221.42,0.96,316.36,230.74,1.0,309.19,260.35,0.85,339.7,285.24,1.0,338.87,277.6,0.82,392.57,290.7,0.99,268.91,299.1,1.0,249.76,301.74,1.0,308.39,366.12,0.99,231.14,376.14,1.0,272.21,417.43,0.98,155.08,442.73,0.99
103,366.64,203.07,0.9,0.0,0.0,0.45,362.19,196.44,0.92,0.0,0.0,0.21,343.33,198.64,0.93,330.09,221.87,0.96,320.04,231.79,1.0,313.8,260.57,0.85,344.59,285.1,1.0,344.77,277.71,0.83,397.24,290.23,0.99,273.55,298.61,1.0,254.51,301.6,1.0,312.34,364.38,0.99,232.11,374.78,1.0,280.52,417.86,0.98,156.19,442.82,0.99
104,367.99,203.05,0.91,0.0,0.0,0.47,363.34,196.64,0.92,0.0,0.0,0.22,345.37,198.83,0.93,331.52,219.19,0.96,324.74,232.1,1.0,313.6,255.37,0.85,349.45,285.9,1.0,343.87,272.26,0.82,400.1,290.67,0.99,277.46,296.59,1.0,260.33,300.58,1.0,313.47,362.58,0.99,233.59,373.87,1.0,284.34,417.63,0.98,157.58,442.54,0.99
105,373.67,203.0,0.92,375.41,195.17,0.52,368.81,195.97,0.93,0.0,0.0,0.24,348.82,196.17,0.93,330.15,218.13,0.96,334.19,225.52,1.0,308.57,259.53,0.84,358.19,276.7,0.99,342.74,269.28,0.79,408.63,280.71,0.98,285.93,299.72,1.0,274.52,300.77,1.0,317.79,364.65,0.99,236.91,371.97,1.0,300.8,424.57,0.98,159.51,442.32,0.99
106,376.51,201.4,0.93,378.62,193.76,0.55,371.21,194.55,0.94,0.0,0.0,0.24,351.15,195.98,0.93,336.83,220.09,0.96,336.25,226.14,1.0,318.53,262.45,0.84,360.43,276.62,0.99,354.06,271.02,0.79,410.71,279.91,0.98,291.04,299.93,1.0,276.5,300.63,1.0,322.57,364.64,0.99,236.99,372.43,1.0,305.47,423.16,0.98,158.35,442.11,0.99
107,380.19,201.28,0.89,0.0,0.0,0.44,376.05,194.36,0.91,0.0,0.0,0.21,357.33,195.43,0.92,336.12,218.46,0.96,340.96,224.89,1.0,314.77,259.28,0.83,363.58,274.7,0.99,348.09,266.9,0.78,412.19,278.25,0.98,291.06,299.58,1.0,279.71,300.38,1.0,325.13,364.49,0.99,239.55,372.54,1.0,308.28,422.1,0.98,159.55,442.43,0.99
108,384.11,198.81,0.88,0.0,0.0,0.4,379.88,192.29,0.9,0.0,0.0,0.19,360.94,195.75,0.92,337.68,218.04,0.96,344.61,226.89,1.0,316.99,254.39,0.84,366.3,275.63,0.99,351.04,260.31,0.79,412.91,278.47,0.98,292.53,298.95,1.0,282.47,300.6,1.0,330.15,363.95,0.99,244.17,372.57,1.0,312.02,420.6,0.98,160.87,440.89,0.99
109,389.95,200.4,0.87,0.0,0.0,0.38,386.09,193.17,0.91,0.0,0.0,0.18,367.42,193.58,0.94,341.52,214.85,0.95,348.29,224.79,1.0,318.39,250.96,0.78,371.84,273.62,1.0,341.62,264.94,0.71,413.75,288.04,0.98,293.68,297.39,1.0,282.89,300.53,1.0,335.94,359.19,0.99,245.55,369.3,1.0,319.66,414.65,0.99,166.38,437.67,1.0
110,392.85,200.25,0.89,0.0,0.0,0.43,388.61,192.69,0.92,0.0,0.0,0.19,370.29,191.85,0.94,347.3,215.59,0.95,350.86,222.48,1.0,330.13,258.44,0.78,374.75,273.9,1.0,356.26,276.08,0.71,414.73,290.98,0.98,295.8,296.93,1.0,283.4,299.12,1.0,339.38,358.62,0.99,248.4,368.46,1.0,324.75,414.45,0.99,169.59,437.38,0.99
111,395.05,199.74,0.86,0.0,0.0,0.37,391.12,192.21,0.9,0.0,0.0,0.18,373.92,192.03,0.94,346.71,214.44,0.95,354.85,222.79,1.0,330.55,256.81,0.77,377.56,274.54,0.99,358.3,274.52,0.7,415.88,290.96,0.98,296.73,295.73,1.0,287.2,298.44,1.0,342.4,357.02,0.99,251.25,366.3,1.0,332.26,415.54,0.99,171.65,435.89,0.99
112,399.84,201.04,0.88,0.0,0.0,0.41,395.41,193.33,0.91,0.0,0.0,0.19,377.37,192.2,0.95,350.98,213.84,0.95,358.48,222.26,1.0,336.36,258.38,0.77,379.83,275.08,0.99,366.71,277.49,0.7,416.68,291.24,0.98,300.18,293.84,1.0,290.45,296.55,1.0,345.47,357.76,0.99,254.38,366.34,1.0,337.82,416.18,0.99,174.76,433.96,0.99
113,404.45,199.71,0.9,0.0,0.0,0.47,399.27,192.46,0.92,0.0,0.0,0.2,381.69,191.35,0.93,362.23,210.83,0.94,360.59,220.07,1.0,336.61,251.99,0.77,381.21,272.06,0.99,361.97,272.14,0.73,419.5,291.86,0.98,309.16,296.47,0.99,292.95,298.95,1.0,351.55,359.02,0.99,258.18,363.68,1.0,345.09,419.13,0.97,184.14,431.57,0.99
114,405.48,199.56,0.89,0.0,0.0,0.45,400.17,192.06,0.92,0.0,0.0,0.19,381.77,190.24,0.93,362.24,210.56,0.93,361.29,218.2,1.0,339.78,253.13,0.75,382.0,268.89,0.99,369.11,275.49,0.71,418.85,290.34,0.98,312.34,296.6,0.99,296.89,298.58,1.0,353.81,359.34,0.99,261.45,363.35,1.0,346.56,419.1,0.97,186.35,430.45,0.99
115,408.54,198.74,0.9,0.0,0.0,0.49,403.19,191.22,0.92,0.0,0.0,0.21,385.24,190.34,0.93,364.38,210.62,0.93,365.74,219.65,1.0,337.97,249.55,0.75,385.6,269.21,0.99,365.88,274.32,0.72,420.12,291.83,0.98,314.59,297.24,0.99,300.5,299.47,1.0,356.66,359.96,0.98,264.91,362.81,1.0,348.81,420.3,0.97,189.75,429.2,0.98
116,411.89,198.7,0.86,0.0,0.0,0.4,406.94,191.38,0.89,0.0,0.0,0.17,390.32,190.54,0.92,368.8,211.73,0.92,369.13,218.13,1.0,343.33,257.1,0.74,384.54,268.04,0.99,368.79,284.34,0.7,418.32,292.87,0.98,318.86,297.79,0.99,304.39,299.16,1.0,361.34,360.28,0.98,269.86,362.84,1.0,353.06,419.7,0.97,191.37,428.47,0.99
117,419.85,198.03,0.83,0.0,0.0,0.32,415.08,191.17,0.87,0.0,0.0,0.15,398.71,192.33,0.92,373.83,213.23,0.92,375.51,220.59,1.0,348.04,261.3,0.74,386.24,271.61,0.99,372.7,290.46,0.71,418.51,296.56,0.98,322.98,299.38,0.99,309.47,301.27,1.0,366.78,360.35,0.99,276.6,363.15,1.0,361.95,420.56,0.97,197.7,427.92,0.99
118,422.59,197.37,0.85,0.0,0.0,0.36,417.76,190.44,0.88,0.0,0.0,0.16,401.17,191.53,0.92,377.03,213.0,0.93,377.87,220.6,1.0,350.33,259.92,0.77,388.34,271.73,0.99,374.33,291.3,0.74,418.36,297.94,0.98,326.25,300.25,0.99,312.34,302.09,1.0,368.46,360.43,0.99,279.15,362.38,1.0,363.85,420.4,0.97,203.05,426.3,0.99
119,425.86,197.19,0.84,0.0,0.0,0.35,420.63,190.15,0.88,0.0,0.0,0.15,402.6,190.73,0.93,377.86,211.23,0.93,379.54,219.35,1.0,353.04,258.05,0.76,388.45,270.67,0.99,380.7,290.49,0.73,416.65,298.52,0.98,330.32,300.39,0.99,317.28,302.36,1.0,369.75,363.53,0.99,282.32,364.52,1.0,367.08,423.42,0.97,206.56,426.17,0.99
120,428.82,198.47,0.84,0.0,0.0,0.33,423.68,191.4,0.87,0.0,0.0,0.16,406.35,191.6,0.93,380.49,212.22,0.93,383.79,219.51,1.0,356.78,261.53,0.78,390.98,271.61,0.99,386.1,296.5,0.74,417.3,301.41,0.98,334.92,301.05,0.99,323.3,302.57,1.0,371.83,366.79,0.99,286.81,366.15,1.0,371.01,425.01,0.97,211.67,424.3,0.99
121,435.19,199.09,0.81,0.0,0.0,0.28,430.35,192.37,0.86,0.0,0.0,0.15,410.73,194.94,0.92,382.69,215.23,0.93,397.82,219.8,0.99,359.86,268.58,0.74,400.34,272.31,0.99,393.08,302.16,0.62,419.38,306.07,0.95,340.94,300.25,0.99,335.6,299.57,1.0,380.52,367.17,0.99,293.68,369.37,1.0,377.07,423.36,0.97,209.6,428.3,0.99
122,437.57,198.9,0.84,0.0,0.0,0.33,432.5,192.1,0.88,0.0,0.0,0.15,413.17,194.34,0.92,388.86,217.24,0.94,399.78,218.74,0.99,370.24,273.23,0.74,401.92,270.82,0.99,400.9,306.97,0.62,417.62,305.48,0.95,343.41,299.67,0.99,336.1,297.61,1.0,382.97,367.32,0.99,297.26,367.95,1.0,378.46,422.2,0.97,212.42,425.3,0.99
123,440.34,196.9,0.87,0.0,0.0,0.39,434.47,189.97,0.9,0.0,0.0,0.16,413.4,192.76,0.93,394.08,218.9,0.94,399.44,217.94,0.99,373.51,273.95,0.74,401.36,267.92,0.99,402.0,307.46,0.62,415.8,304.17,0.95,346.78,301.05,0.99,336.16,297.77,1.0,387.86,370.48,0.99,301.9,367.88,1.0,379.66,423.61,0.97,217.42,422.29,0.98
124,442.31,196.53,0.86,0.0,0.0,0.37,436.19,189.61,0.9,0.0,0.0,0.15,414.95,192.49,0.92,397.94,219.74,0.94,400.51,217.51,0.99,377.04,274.86,0.75,403.43,266.88,0.99,404.42,308.78,0.63,416.61,303.76,0.96,348.81,302.94,0.99,336.86,298.97,1.0,390.63,372.87,0.99,307.31,368.33,1.0,378.87,424.71,0.97,224.08,421.07,0.99
125,449.32,199.98,0.85,0.0,0.0,0.34,443.72,193.0,0.88,0.0,0.0,0.15,424.55,194.67,0.91,405.86,221.91,0.94,404.6,219.03,1.0,378.45,270.68,0.79,398.49,263.74,0.99,403.13,301.69,0.73,412.29,305.76,0.97,355.61,304.61,0.99,344.73,299.64,1.0,392.48,377.66,0.99,322.05,367.1,1.0,374.26,429.51,0.97,239.05,418.96,0.99
126,452.04,199.27,0.85,0.0,0.0,0.34,446.45,192.34,0.88,0.0,0.0,0.16,427.59,194.49,0.92,407.54,221.49,0.95,406.9,219.92,1.0,378.69,270.9,0.81,397.94,265.57,0.99,404.08,303.79,0.76,411.7,308.13,0.98,356.06,305.77,0.99,346.08,301.45,1.0,394.53,378.92,0.99,327.37,369.21,1.0,374.53,428.04,0.97,243.63,418.25,0.99
127,453.96,198.68,0.85,0.0,0.0,0.35,447.75,191.54,0.88,0.0,0.0,0.16,430.66,193.39,0.93,411.92,221.85,0.94,409.13,220.58,1.0,382.35,271.34,0.77,399.6,266.15,0.99,406.1,310.92,0.72,409.11,310.47,0.98,358.32,308.04,1.0,347.64,304.29,1.0,394.14,382.34,0.99,327.97,371.49,1.0,373.09,427.2,0.98,249.3,414.85,0.99
128,456.43,196.0,0.85,0.0,0.0,0.37,449.88,188.98,0.89,0.0,0.0,0.16,432.06,191.98,0.93,414.86,221.39,0.94,410.45,220.82,1.0,384.58,272.67,0.76,399.33,268.66,0.99,407.6,312.24,0.71,410.07,313.38,0.98,361.55,306.66,0.99,350.12,303.19,1.0,393.83,382.08,0.99,329.91,371.82,1.0,372.06,427.45,0.98,251.9,415.42,0.99
