frame,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
59,1296.63,177.1,0.93,1290.4,164.44,0.61,1281.7,161.79,0.91,0.0,0.0,0.28,1246.13,173.3,0.91,1245.06,258.92,0.98,1226.01,257.6,0.99,1248.9,365.65,0.89,1203.08,396.68,0.98,1320.14,359.88,0.86,1257.76,449.79,0.97,1213.31,442.65,0.99,1207.76,439.28,0.99,1253.82,555.54,0.97,1293.17,539.27,0.98,1111.59,656.44,0.89,1148.38,629.68,0.93
60,1291.97,160.48,0.95,1292.03,149.66,0.6,1278.64,147.86,0.95,0.0,0.0,0.2,1243.75,159.43,0.94,1251.69,242.92,0.98,1216.47,220.65,1.0,1245.02,325.97,0.9,1142.37,297.46,1.0,1315.6,320.49,0.89,1197.75,388.12,0.99,1235.02,423.74,1.0,1204.59,418.47,1.0,1262.6,530.56,1.0,1201.33,546.74,1.0,1164.65,633.51,0.98,1039.31,673.12,0.99
61,1288.85,174.42,0.92,1290.2,162.27,0.57,1277.94,160.38,0.89,0.0,0.0,0.22,1249.09,171.37,0.85,1262.1,248.14,0.97,1207.12,233.56,1.0,1243.33,321.42,0.93,1135.43,311.1,0.99,1308.24,312.29,0.91,1183.86,387.25,0.99,1248.82,428.73,1.0,1191.26,427.29,1.0,1320.41,525.07,0.99,1152.88,535.79,1.0,1293.19,631.81,0.97,999.25,656.39,0.98
62,1291.74,214.05,0.77,0.0,0.0,0.31,1283.18,198.91,0.66,0.0,0.0,0.16,1261.45,209.12,0.72,1254.27,287.12,0.95,1229.29,269.88,0.99,1240.76,369.49,0.91,1164.06,347.35,0.99,1312.06,361.37,0.89,1188.85,413.35,0.97,1241.0,478.25,1.0,1202.08,472.97,1.0,1316.64,586.2,0.99,1153.58,585.69,0.99,1289.77,686.13,0.95,975.76,689.35,0.96
63,1293.9,166.22,0.86,0.0,0.0,0.28,1283.27,157.6,0.86,0.0,0.0,0.13,1249.64,163.98,0.93,1246.09,238.84,0.97,1212.35,232.23,1.0,1251.3,328.54,0.81,1141.41,315.96,1.0,1299.99,348.85,0.77,1203.23,388.33,0.99,1223.65,417.37,1.0,1227.19,425.81,1.0,1135.17,523.71,1.0,1324.12,577.95,1.0,999.7,580.82,0.99,1332.28,677.72,1.0
64,1293.01,185.47,0.83,0.0,0.0,0.28,1283.47,176.29,0.86,0.0,0.0,0.14,1252.93,182.29,0.92,1242.43,251.29,0.95,1222.32,256.7,1.0,1245.68,343.22,0.72,1164.01,344.44,1.0,1300.53,391.57,0.7,1229.08,402.76,0.99,1221.2,429.98,1.0,1226.92,443.85,1.0,1161.38,535.42,0.99,1316.68,599.41,1.0,1032.01,580.57,0.98,1305.04,689.08,0.99
65,1295.1,207.05,0.78,0.0,0.0,0.25,1287.71,196.41,0.85,0.0,0.0,0.15,1253.08,201.53,0.91,1228.14,266.23,0.91,1227.16,276.57,1.0,1221.6,360.94,0.59,1194.38,369.96,0.99,1274.4,412.35,0.55,1268.92,420.12,0.96,1204.9,443.2,0.99,1212.52,456.6,1.0,1185.19,552.28,0.99,1264.68,612.6,1.0,1082.39,608.62,0.99,1230.76,714.41,0.99
66,1294.98,213.22,0.85,0.0,0.0,0.36,1286.58,200.57,0.9,0.0,0.0,0.19,1252.84,206.17,0.94,1223.81,275.92,0.93,1233.51,282.72,1.0,1225.77,376.63,0.61,1218.65,381.46,0.99,1296.01,398.04,0.58,1285.23,405.31,0.96,1192.14,451.32,0.99,1200.67,460.3,1.0,1209.41,564.25,0.99,1250.03,608.22,1.0,1114.39,639.33,0.97,1177.5,720.06,0.99
67,1289.5,207.41,0.78,0.0,0.0,0.23,1285.83,193.76,0.83,0.0,0.0,0.16,1254.19,197.86,0.9,1207.03,258.81,0.94,1229.24,271.19,0.99,1175.01,366.93,0.77,1221.03,372.26,0.99,1230.31,387.46,0.75,1312.18,362.6,0.98,1202.25,442.5,0.99,1202.81,455.68,1.0,1280.37,547.51,0.99,1213.5,602.61,1.0,1196.26,624.42,0.97,1082.72,724.96,0.98
68,1285.98,204.19,0.82,0.0,0.0,0.28,1281.67,189.71,0.86,0.0,0.0,0.18,1251.64,191.54,0.92,1200.85,248.69,0.94,1237.3,260.56,1.0,1141.91,350.56,0.78,1244.86,345.42,0.99,1159.84,387.25,0.72,1311.84,343.98,0.98,1207.82,416.87,1.0,1208.82,428.5,1.0,1289.69,527.63,1.0,1175.54,580.36,1.0,1223.45,614.35,0.99,1020.22,714.37,1.0
69,1282.96,204.6,0.83,0.0,0.0,0.3,1280.19,190.03,0.82,0.0,0.0,0.23,1250.42,193.49,0.89,1191.6,244.08,0.97,1230.66,262.5,1.0,1119.1,340.36,0.91,1253.51,345.91,1.0,1143.59,386.67,0.88,1317.14,331.67,0.98,1209.46,422.08,1.0,1206.01,433.57,1.0,1299.19,532.27,0.99,1140.3,562.88,1.0,1277.34,637.31,0.97,993.86,690.96,0.98
70,1291.23,202.64,0.83,0.0,0.0,0.37,1282.29,186.66,0.78,0.0,0.0,0.3,1255.25,193.24,0.89,1185.95,245.04,0.98,1253.03,257.1,0.99,1114.14,336.66,0.93,1255.09,330.42,0.99,1152.2,393.12,0.87,1300.48,367.0,0.96,1210.98,431.77,1.0,1223.74,437.21,1.0,1305.7,558.07,0.99,1150.67,553.92,0.99,1326.22,655.32,0.96,979.81,631.06,0.97
71,1296.05,210.75,0.77,0.0,0.0,0.36,1286.07,194.48,0.68,0.0,0.0,0.36,1263.19,201.46,0.87,1196.66,257.91,0.98,1260.01,263.29,0.99,1129.23,354.0,0.94,1263.44,343.03,0.97,1171.89,402.62,0.86,1294.28,388.78,0.92,1205.82,439.41,1.0,1219.53,437.32,1.0,1286.04,587.01,0.99,1135.96,551.45,0.99,1335.9,671.35,0.95,986.75,591.07,0.96
72,1292.02,222.93,0.81,0.0,0.0,0.35,1283.82,209.54,0.82,0.0,0.0,0.26,1257.16,213.23,0.92,1205.59,267.23,0.96,1244.14,272.94,1.0,1161.43,372.02,0.81,1235.99,370.87,0.98,1203.74,410.99,0.71,1277.96,410.78,0.95,1203.96,438.22,0.99,1213.45,443.52,1.0,1260.61,579.95,0.99,1207.55,585.49,0.99,1245.63,626.72,0.96,1114.54,628.02,0.98
73,1292.98,234.16,0.87,0.0,0.0,0.41,1280.88,218.55,0.9,0.0,0.0,0.27,1251.83,224.78,0.96,1204.76,287.99,0.97,1248.24,288.31,1.0,1156.89,383.82,0.76,1232.36,375.96,0.99,1225.38,430.57,0.66,1255.09,446.54,0.95,1205.25,464.45,0.99,1226.23,456.55,1.0,1244.75,614.38,0.99,1200.06,560.88,0.99,1238.48,714.35,0.97,1093.51,618.21,0.98
74,1287.84,228.85,0.86,0.0,0.0,0.4,1279.28,216.11,0.9,0.0,0.0,0.18,1247.03,219.33,0.93,1229.6,285.01,0.92,1223.27,283.03,0.99,1222.61,373.37,0.62,1204.02,370.97,0.98,1272.8,412.5,0.58,1239.19,440.01,0.95,1198.11,460.01,0.98,1194.03,461.13,0.99,1231.19,596.32,0.96,1238.27,602.71,0.99,1174.95,711.27,0.91,1174.74,727.15,0.95
75,1290.64,224.82,0.91,0.0,0.0,0.46,1280.18,209.68,0.9,0.0,0.0,0.2,1247.01,210.19,0.94,1233.96,284.83,0.98,1223.28,270.69,1.0,1235.45,366.26,0.87,1191.69,365.4,0.99,1301.88,365.9,0.83,1227.97,431.57,0.98,1200.2,465.48,0.99,1199.55,455.48,1.0,1218.3,587.62,0.99,1253.54,562.66,1.0,1095.09,692.38,0.96,1133.1,661.01,0.98
76,1291.71,212.89,0.94,1292.23,202.95,0.58,1281.59,199.21,0.94,0.0,0.0,0.2,1247.71,199.68,0.94,1246.34,272.3,0.98,1215.38,252.23,1.0,1241.66,347.42,0.89,1146.19,329.54,1.0,1299.75,340.4,0.87,1197.44,405.81,0.99,1217.94,439.44,1.0,1196.25,433.51,1.0,1232.08,542.96,0.99,1212.14,553.38,1.0,1122.13,635.48,0.98,1078.87,666.49,0.99
77,1298.92,205.9,0.94,1299.89,194.66,0.53,1290.38,191.61,0.94,0.0,0.0,0.14,1256.09,193.72,0.93,1259.53,268.42,0.97,1207.38,243.6,1.0,1252.54,341.51,0.91,1137.88,310.93,1.0,1307.06,326.99,0.89,1184.81,389.14,0.99,1243.28,432.56,1.0,1191.29,427.67,1.0,1311.3,534.94,0.99,1146.25,548.13,1.0,1286.82,635.15,0.98,1003.71,672.86,0.99
78,1305.33,207.83,0.94,1303.69,193.73,0.63,1294.09,192.84,0.93,0.0,0.0,0.23,1260.79,198.6,0.91,1266.86,267.24,0.98,1215.64,251.63,1.0,1234.19,334.38,0.92,1140.9,317.0,0.99,1299.13,329.84,0.89,1182.81,389.08,0.98,1249.01,435.88,1.0,1192.7,430.29,1.0,1317.5,549.13,0.99,1134.38,535.62,1.0,1316.74,649.79,0.96,985.89,629.44,0.98
79,1303.4,207.46,0.83,0.0,0.0,0.25,1296.07,198.53,0.85,0.0,0.0,0.13,1264.48,198.24,0.92,1245.91,262.3,0.96,1221.21,256.32,1.0,1245.22,339.15,0.81,1144.93,329.41,1.0,1290.68,356.38,0.77,1199.24,392.43,0.99,1211.6,427.75,1.0,1220.66,436.05,1.0,1124.95,525.43,1.0,1312.43,580.32,1.0,995.32,580.52,0.99,1328.01,680.7,1.0
80,1306.8,212.94,0.88,0.0,0.0,0.43,1298.2,202.15,0.88,0.0,0.0,0.25,1266.53,205.17,0.93,1238.45,264.13,0.97,1235.25,267.03,1.0,1227.2,347.03,0.83,1176.22,353.6,0.99,1290.39,378.43,0.76,1234.42,404.65,0.97,1209.18,433.67,1.0,1218.63,441.21,1.0,1178.21,551.37,0.99,1290.19,578.03,1.0,1084.96,604.7,0.97,1265.73,642.95,0.99
81,1306.13,226.96,0.89,0.0,0.0,0.44,1296.73,215.42,0.91,0.0,0.0,0.21,1260.33,221.77,0.94,1251.57,282.2,0.96,1231.54,280.91,1.0,1226.95,373.89,0.77,1207.18,366.74,0.99,1279.06,416.92,0.68,1267.4,419.35,0.96,1229.97,451.23,0.99,1210.38,450.21,1.0,1262.4,578.7,0.97,1218.1,571.08,0.99,1224.79,644.24,0.94,1150.08,630.66,0.97
82,1302.09,232.09,0.87,0.0,0.0,0.41,1295.33,219.23,0.91,0.0,0.0,0.23,1264.13,223.33,0.95,1231.77,288.6,0.94,1239.35,289.59,0.99,1216.03,390.27,0.62,1218.55,383.88,0.98,1287.44,411.73,0.57,1283.01,422.98,0.95,1208.49,449.72,0.98,1212.94,453.99,0.99,1240.03,585.37,0.97,1253.4,597.58,0.99,1203.74,695.72,0.93,1208.5,720.76,0.97
83,1296.76,228.45,0.83,0.0,0.0,0.31,1291.35,214.81,0.86,0.0,0.0,0.26,1261.22,218.66,0.92,1213.47,277.4,0.95,1243.69,286.32,0.99,1169.83,374.23,0.73,1224.2,381.52,0.99,1242.35,397.62,0.7,1297.92,395.13,0.96,1196.81,446.16,0.99,1212.42,449.88,1.0,1227.86,570.16,0.97,1224.35,583.11,0.99,1145.06,668.91,0.94,1124.43,698.57,0.97
84,1293.14,226.22,0.82,0.0,0.0,0.33,1290.97,213.28,0.8,0.0,0.0,0.28,1261.7,214.82,0.86,1202.31,262.03,0.97,1246.57,279.83,0.99,1146.92,352.75,0.9,1247.13,365.49,0.99,1171.6,395.55,0.86,1324.15,355.64,0.97,1204.35,427.29,0.99,1213.7,441.06,1.0,1279.1,524.76,0.99,1197.19,579.89,0.99,1209.1,601.88,0.96,1056.01,696.21,0.97
85,1296.89,223.49,0.82,0.0,0.0,0.3,1292.5,209.08,0.82,0.0,0.0,0.22,1263.35,210.36,0.9,1210.97,259.52,0.97,1248.69,273.54,1.0,1149.66,347.47,0.89,1260.58,352.04,0.99,1172.38,393.6,0.85,1321.01,355.99,0.98,1219.06,423.89,1.0,1221.14,432.68,1.0,1297.96,525.17,1.0,1180.32,553.28,1.0,1248.73,621.53,0.99,1033.12,672.94,0.99
86,1303.93,217.03,0.88,0.0,0.0,0.41,1296.46,202.74,0.87,0.0,0.0,0.3,1264.83,207.46,0.93,1205.05,251.49,0.99,1258.7,271.45,1.0,1142.3,338.55,0.94,1273.96,344.85,0.99,1176.99,387.84,0.88,1323.26,348.12,0.98,1220.8,420.87,1.0,1230.89,428.98,1.0,1302.82,541.24,1.0,1165.4,549.48,1.0,1301.22,637.36,0.98,1016.17,641.39,0.99
87,1310.43,223.86,0.79,0.0,0.0,0.34,1301.85,209.19,0.73,0.0,0.0,0.3,1277.03,215.32,0.88,1210.69,262.41,0.98,1271.0,274.08,0.99,1150.58,345.13,0.93,1276.6,345.49,0.98,1186.67,394.41,0.87,1318.0,376.73,0.96,1225.37,431.26,1.0,1235.72,434.94,1.0,1309.36,565.34,0.99,1163.83,551.95,0.99,1336.03,636.11,0.95,1007.34,593.78,0.96
88,1299.71,229.21,0.75,0.0,0.0,0.2,1295.46,220.45,0.81,0.0,0.0,0.22,1264.76,223.53,0.93,1210.24,273.99,0.97,1252.75,283.35,1.0,1190.6,370.36,0.75,1240.86,373.82,0.99,1230.59,393.79,0.61,1301.13,379.53,0.96,1199.27,429.69,1.0,1238.62,439.36,1.0,1176.99,539.14,0.99,1310.95,580.94,1.0,1079.12,580.98,0.99,1312.44,656.65,0.99
89,1297.88,243.06,0.76,0.0,0.0,0.23,1293.44,232.06,0.82,0.0,0.0,0.18,1264.4,233.91,0.92,1220.39,291.94,0.93,1243.23,300.72,1.0,1202.26,384.24,0.67,1232.28,388.25,0.99,1254.73,396.54,0.64,1302.26,403.98,0.97,1213.4,448.75,0.99,1233.37,460.87,1.0,1211.41,563.05,0.99,1286.94,609.98,1.0,1131.3,583.63,0.98,1263.12,670.6,0.99
90,1299.24,243.18,0.79,0.0,0.0,0.31,1293.48,230.92,0.86,0.0,0.0,0.19,1265.42,235.03,0.93,1230.1,295.36,0.91,1239.38,299.51,0.99,1213.77,380.08,0.55,1227.37,381.0,0.98,1271.52,418.67,0.5,1271.38,432.27,0.93,1206.43,461.18,0.97,1211.75,465.76,0.99,1246.88,589.14,0.95,1252.83,594.07,0.98,1228.9,699.65,0.89,1224.35,711.03,0.95
91,1302.62,241.57,0.9,1302.14,230.72,0.5,1293.31,228.86,0.91,0.0,0.0,0.26,1264.08,235.56,0.92,1250.83,308.97,0.96,1244.39,299.17,0.99,1241.0,400.26,0.75,1222.77,387.54,0.98,1306.11,405.15,0.71,1267.81,429.12,0.96,1218.38,470.06,0.98,1216.93,463.59,0.99,1240.04,589.44,0.96,1254.37,574.46,0.99,1161.57,689.68,0.92,1167.09,675.06,0.96
92,1305.09,232.52,0.89,0.0,0.0,0.42,1296.71,220.28,0.9,0.0,0.0,0.16,1263.59,226.33,0.91,1258.04,292.24,0.96,1241.9,290.78,1.0,1267.61,375.06,0.84,1207.63,385.67,0.99,1322.33,373.49,0.83,1246.56,433.38,0.99,1244.7,448.82,1.0,1222.77,454.15,1.0,1290.8,543.15,0.99,1226.24,581.84,1.0,1205.63,602.15,0.97,1094.99,673.44,0.99
93,1307.05,223.99,0.91,0.0,0.0,0.49,1294.91,212.85,0.91,0.0,0.0,0.25,1261.68,218.36,0.93,1256.64,281.84,0.99,1239.39,272.81,1.0,1244.45,351.9,0.89,1176.28,348.6,0.99,1321.72,349.39,0.84,1216.98,408.75,0.98,1230.6,440.6,1.0,1237.75,436.2,1.0,1198.52,547.35,0.99,1315.5,533.27,1.0,1069.47,659.13,0.97,1253.67,637.48,0.98
94,1306.34,220.09,0.89,0.0,0.0,0.48,1296.0,209.69,0.89,0.0,0.0,0.31,1263.9,212.0,0.92,1237.44,270.46,0.98,1249.13,266.37,1.0,1219.24,339.1,0.85,1189.38,333.1,0.99,1299.28,344.69,0.76,1220.5,380.85,0.96,1208.58,427.45,1.0,1238.72,429.31,1.0,1170.44,532.82,0.99,1334.69,541.76,1.0,1046.22,626.11,0.96,1307.04,640.11,0.98
95,1309.9,220.09,0.86,0.0,0.0,0.31,1301.58,210.78,0.9,0.0,0.0,0.19,1266.89,212.37,0.95,1240.33,272.34,0.97,1241.22,272.59,1.0,1228.61,348.46,0.79,1202.75,347.36,1.0,1295.27,359.23,0.69,1249.18,382.97,0.98,1216.46,420.97,1.0,1241.89,427.33,1.0,1156.05,528.35,1.0,1328.01,560.59,1.0,1031.4,596.97,0.99,1338.48,662.75,1.0
96,1310.52,222.48,0.84,0.0,0.0,0.28,1303.9,214.34,0.86,0.0,0.0,0.15,1272.21,214.91,0.92,1263.15,278.46,0.97,1234.25,277.1,1.0,1271.59,353.04,0.84,1184.67,353.22,1.0,1318.17,369.01,0.78,1237.89,398.17,0.99,1236.7,422.79,1.0,1242.7,432.88,1.0,1156.61,523.61,1.0,1313.98,582.5,1.0,1040.62,577.06,0.99,1341.91,688.01,1.0
97,1312.49,232.04,0.87,0.0,0.0,0.41,1304.82,222.75,0.91,0.0,0.0,0.26,1272.61,228.89,0.94,1247.46,288.75,0.97,1256.85,293.31,1.0,1245.15,374.11,0.74,1216.26,375.55,0.99,1301.7,397.43,0.64,1282.46,412.79,0.96,1234.51,446.75,0.99,1250.48,455.57,1.0,1218.61,548.47,0.99,1313.83,587.63,1.0,1127.65,581.48,0.97,1293.27,646.5,0.99
98,1312.57,244.55,0.83,0.0,0.0,0.38,1302.75,233.86,0.88,0.0,0.0,0.19,1273.44,242.6,0.92,1258.39,308.2,0.89,1249.39,307.04,0.99,1232.84,401.61,0.53,1221.66,383.03,0.98,1283.14,430.13,0.52,1278.27,430.25,0.95,1238.69,462.08,0.97,1234.78,467.51,0.99,1258.25,577.93,0.97,1285.55,599.15,0.99,1203.64,639.06,0.95,1238.6,680.65,0.98
99,1307.1,247.6,0.84,0.0,0.0,0.36,1300.19,235.44,0.88,0.0,0.0,0.26,1272.69,243.63,0.93,1232.06,306.03,0.94,1257.76,309.17,0.99,1206.04,400.57,0.68,1244.67,397.57,0.98,1276.09,412.65,0.64,1307.76,421.6,0.95,1207.58,460.08,0.98,1224.51,462.0,0.99,1247.46,578.06,0.97,1269.46,584.22,0.99,1180.58,673.9,0.94,1193.13,692.79,0.97
100,1306.51,244.64,0.82,0.0,0.0,0.32,1301.3,230.62,0.84,0.0,0.0,0.17,1272.09,233.99,0.88,1228.95,291.31,0.91,1247.77,301.56,0.99,1199.43,378.09,0.74,1247.9,392.51,0.99,1245.23,396.93,0.76,1323.14,393.22,0.98,1221.52,444.41,0.98,1222.59,454.35,0.99,1281.54,536.78,0.96,1237.34,569.02,0.99,1206.19,632.41,0.92,1120.24,690.3,0.96
101,1309.1,235.38,0.84,0.0,0.0,0.33,1301.87,223.63,0.88,0.0,0.0,0.18,1269.91,229.87,0.93,1227.97,274.98,0.94,1262.26,292.18,1.0,1179.61,357.21,0.76,1269.87,366.11,0.99,1195.44,396.66,0.72,1334.47,371.01,0.98,1231.19,426.79,1.0,1233.16,439.56,1.0,1305.95,519.84,0.99,1220.92,564.18,1.0,1245.56,606.65,0.98,1078.53,680.46,0.99
102,1312.07,237.45,0.87,0.0,0.0,0.37,1305.44,224.68,0.86,0.0,0.0,0.25,1275.08,230.68,0.93,1226.31,274.95,0.98,1265.25,291.95,1.0,1165.03,350.81,0.9,1287.29,360.02,1.0,1180.81,398.77,0.86,1338.66,366.91,0.98,1237.3,424.81,1.0,1239.83,433.29,1.0,1314.25,530.5,0.99,1197.62,545.34,1.0,1292.33,627.4,0.98,1068.9,650.09,0.99
103,1311.87,244.23,0.89,0.0,0.0,0.43,1302.74,230.62,0.87,0.0,0.0,0.32,1273.66,236.85,0.94,1213.3,277.44,0.99,1274.14,297.84,1.0,1157.58,358.28,0.94,1295.22,362.99,0.99,1186.27,407.81,0.88,1336.93,368.86,0.98,1228.54,433.56,1.0,1245.5,440.94,1.0,1306.48,551.94,1.0,1184.73,550.68,1.0,1326.3,645.92,0.99,1049.74,627.53,0.99
104,1309.55,249.37,0.86,0.0,0.0,0.42,1299.23,236.37,0.83,0.0,0.0,0.39,1269.2,243.68,0.92,1216.5,285.07,0.99,1270.68,294.47,1.0,1155.69,375.47,0.95,1277.02,369.88,0.98,1210.04,404.45,0.86,1314.29,380.31,0.94,1214.88,437.14,1.0,1230.73,433.8,1.0,1290.14,566.5,0.99,1185.35,529.12,1.0,1318.26,654.77,0.98,1063.29,577.61,0.98
105,1303.43,255.09,0.82,0.0,0.0,0.33,1296.59,244.02,0.85,0.0,0.0,0.25,1268.1,249.92,0.93,1229.1,298.04,0.97,1259.55,300.96,1.0,1200.01,389.63,0.79,1258.68,381.25,0.99,1255.01,410.93,0.67,1303.34,402.87,0.95,1226.83,446.09,0.99,1233.69,445.7,1.0,1282.09,562.43,0.99,1219.42,554.34,1.0,1271.75,614.54,0.97,1133.75,600.79,0.99
106,1305.67,264.32,0.85,0.0,0.0,0.43,1296.28,251.95,0.89,0.0,0.0,0.3,1268.28,259.34,0.94,1226.56,317.79,0.94,1259.07,321.85,0.99,1182.91,402.16,0.67,1262.87,398.22,0.98,1226.88,425.82,0.59,1301.34,434.75,0.94,1217.14,466.2,0.98,1232.27,468.64,0.99,1262.35,593.82,0.98,1251.15,587.65,0.99,1248.16,672.62,0.96,1200.13,664.68,0.98
107,1306.74,267.73,0.78,0.0,0.0,0.3,1299.59,255.6,0.84,0.0,0.0,0.18,1275.64,260.66,0.91,1247.92,320.09,0.9,1255.99,322.04,0.99,1231.96,405.74,0.56,1238.84,406.48,0.98,1284.35,432.95,0.52,1278.82,441.63,0.94,1220.71,478.69,0.97,1225.12,480.79,0.99,1259.29,583.56,0.95,1267.28,585.75,0.98,1197.85,679.79,0.89,1193.03,686.02,0.95
108,1306.91,264.6,0.89,1302.87,253.98,0.51,1295.79,251.33,0.88,0.0,0.0,0.28,1268.23,255.88,0.91,1265.87,322.16,0.97,1253.85,317.29,0.99,1255.75,398.95,0.84,1235.47,409.65,0.98,1315.91,395.13,0.77,1274.49,439.4,0.95,1234.3,483.57,0.99,1232.04,476.46,1.0,1240.8,584.41,0.98,1276.77,555.29,0.99,1121.15,681.35,0.94,1170.72,634.65,0.97
109,1304.18,258.23,0.91,1303.09,250.1,0.52,1294.59,247.76,0.9,0.0,0.0,0.25,1262.72,251.73,0.92,1259.26,310.09,0.98,1243.03,306.41,1.0,1263.07,374.35,0.88,1208.29,385.82,0.99,1319.68,369.97,0.83,1242.99,431.27,0.97,1236.92,464.39,1.0,1236.15,463.09,1.0,1218.14,552.54,0.99,1287.27,552.24,1.0,1107.83,646.62,0.97,1222.99,647.5,0.98
110,1306.22,251.77,0.86,0.0,0.0,0.37,1297.14,240.56,0.87,0.0,0.0,0.23,1267.08,244.93,0.93,1235.05,308.42,0.97,1254.57,301.65,1.0,1228.61,374.24,0.78,1243.52,374.92,0.99,1303.71,366.3,0.7,1278.47,398.12,0.97,1217.68,441.71,0.99,1248.67,439.19,1.0,1180.37,534.74,0.99,1315.97,529.35,1.0,1059.66,634.58,0.97,1286.77,636.74,0.99
111,1310.06,251.6,0.82,0.0,0.0,0.37,1301.45,241.46,0.81,0.0,0.0,0.26,1273.25,244.95,0.91,1238.79,301.3,0.97,1253.35,303.17,1.0,1225.66,361.9,0.79,1216.13,375.15,0.98,1285.97,375.13,0.7,1255.28,409.19,0.95,1210.64,440.02,0.99,1239.75,445.71,1.0,1170.92,535.99,0.99,1339.39,555.46,1.0,1041.39,614.61,0.97,1321.61,647.43,0.99
112,1309.85,258.54,0.85,0.0,0.0,0.38,1301.96,249.57,0.85,0.0,0.0,0.22,1272.67,252.46,0.91,1254.83,310.14,0.96,1244.69,313.9,1.0,1258.4,370.19,0.78,1190.64,384.12,0.99,1307.68,391.47,0.71,1239.34,425.35,0.97,1229.95,445.65,0.99,1243.39,455.0,1.0,1170.39,539.37,0.99,1331.36,579.34,1.0,1046.32,584.08,0.98,1326.68,649.5,0.99
113,1307.49,265.84,0.83,0.0,0.0,0.34,1301.26,257.96,0.87,0.0,0.0,0.21,1271.47,261.52,0.92,1250.09,314.17,0.95,1252.73,318.61,1.0,1252.29,386.03,0.7,1211.56,392.24,0.99,1282.09,421.3,0.58,1255.36,438.53,0.95,1232.51,454.28,0.99,1248.05,462.27,1.0,1194.21,548.44,0.99,1307.61,589.0,1.0,1093.75,581.24,0.97,1298.53,649.77,0.99
114,1304.27,278.1,0.77,0.0,0.0,0.3,1296.02,268.82,0.83,0.0,0.0,0.16,1268.86,275.5,0.88,1254.19,334.01,0.86,1247.28,335.23,0.99,0.0,0.0,0.5,1217.93,406.31,0.98,0.0,0.0,0.49,1268.1,454.86,0.95,1230.41,477.7,0.98,1230.97,485.11,0.99,1225.11,576.94,0.97,1279.66,614.63,0.99,1150.11,609.34,0.96,1242.14,679.87,0.98
115,1303.49,288.47,0.81,0.0,0.0,0.33,1297.6,276.6,0.87,0.0,0.0,0.22,1272.32,280.15,0.93,1233.45,337.5,0.93,1252.72,340.68,0.99,1209.49,424.43,0.6,1239.99,421.17,0.98,1267.28,450.74,0.55,1295.38,451.07,0.95,1205.0,486.9,0.98,1217.14,490.52,0.99,1237.49,597.2,0.97,1256.18,604.73,0.99,1190.24,695.9,0.93,1200.06,711.81,0.97
116,1300.66,287.25,0.82,0.0,0.0,0.33,1296.14,275.85,0.83,0.0,0.0,0.25,1269.64,279.58,0.89,1229.78,328.16,0.96,1255.25,338.19,0.99,1190.37,405.94,0.83,1256.08,416.66,0.99,1222.44,435.31,0.79,1316.84,427.26,0.97,1213.16,474.69,0.99,1220.09,481.21,1.0,1265.55,565.59,0.98,1234.4,594.46,0.99,1188.0,643.34,0.96,1127.66,699.94,0.98
117,1302.52,277.72,0.82,0.0,0.0,0.31,1295.42,267.65,0.84,0.0,0.0,0.22,1262.77,274.05,0.91,1219.12,310.85,0.97,1260.67,327.59,1.0,1167.17,384.71,0.86,1270.8,397.3,0.99,1189.73,425.81,0.79,1331.77,399.06,0.98,1224.01,454.69,1.0,1230.83,465.31,1.0,1291.04,534.07,0.99,1212.08,573.87,1.0,1238.97,620.33,0.98,1084.32,686.2,0.99
118,1300.11,279.06,0.79,0.0,0.0,0.25,1295.08,268.76,0.79,0.0,0.0,0.18,1266.12,274.43,0.88,1222.87,310.17,0.96,1253.68,324.94,1.0,1160.07,385.61,0.89,1274.9,391.72,0.99,1179.84,423.26,0.85,1334.72,378.85,0.98,1229.82,448.66,1.0,1227.16,456.12,1.0,1303.96,540.49,0.99,1185.46,558.85,1.0,1272.98,632.1,0.97,1056.73,663.91,0.99
119,1298.24,283.35,0.8,0.0,0.0,0.33,1290.15,272.18,0.73,0.0,0.0,0.32,1260.65,279.9,0.86,1207.22,315.02,0.99,1264.6,328.44,0.99,1146.54,394.44,0.95,1285.18,393.86,0.99,1175.39,437.27,0.89,1323.54,389.97,0.96,1217.98,454.44,1.0,1230.25,457.56,1.0,1299.15,559.47,0.99,1174.83,557.68,1.0,1310.18,647.73,0.98,1038.29,633.36,0.98
