frame,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
56,435.91,697.08,0.97,443.7,687.8,0.87,425.03,688.11,0.97,0.0,0.0,0.5,397.29,688.97,0.92,454.43,747.72,0.98,370.35,742.29,1.0,473.71,819.68,0.88,342.24,807.93,0.99,470.49,886.92,0.84,345.29,878.56,0.97,431.21,873.75,0.99,382.11,872.13,0.99,415.08,979.02,0.97,400.4,974.14,0.99,404.21,1089.57,0.92,425.42,1083.46,0.95
57,428.79,702.22,0.97,435.5,693.27,0.9,417.86,693.01,0.97,0.0,0.0,0.47,394.53,699.77,0.91,447.9,758.08,0.99,368.91,757.11,1.0,464.71,830.67,0.92,354.38,831.72,0.99,476.46,889.64,0.89,370.94,889.09,0.97,426.04,885.55,0.99,376.85,886.52,1.0,421.76,995.55,0.97,398.03,997.54,0.98,396.23,1098.14,0.9,394.14,1103.01,0.94
58,422.06,713.44,0.96,428.67,704.24,0.87,411.54,704.68,0.96,0.0,0.0,0.42,389.77,710.15,0.91,445.33,764.97,0.99,361.3,765.62,1.0,463.97,835.49,0.89,353.62,837.7,0.99,471.04,878.52,0.86,402.27,864.33,0.97,430.14,898.32,0.99,375.95,900.23,1.0,425.11,1002.73,0.97,380.91,1005.25,0.99,404.17,1095.18,0.92,376.47,1100.35,0.95
59,415.5,715.67,0.96,423.68,706.69,0.87,406.06,706.7,0.96,0.0,0.0,0.42,387.12,713.05,0.88,441.73,767.1,0.98,361.23,765.55,1.0,457.68,835.78,0.88,356.49,828.42,0.98,454.45,863.13,0.85,411.21,827.11,0.96,419.86,892.81,0.99,364.81,893.59,0.99,428.33,989.97,0.97,367.17,991.5,0.99,414.52,1078.89,0.92,355.62,1082.67,0.95
60,420.63,713.07,0.94,426.21,704.08,0.79,410.43,704.79,0.95,0.0,0.0,0.28,388.19,712.85,0.9,437.98,764.21,0.97,365.94,765.09,0.99,452.45,818.36,0.8,363.79,820.21,0.98,440.78,801.76,0.79,420.87,790.04,0.96,423.7,891.95,0.99,371.02,893.65,0.99,433.88,967.85,0.97,354.31,970.15,0.99,424.83,1058.03,0.95,329.3,1063.26,0.97
61,424.79,718.82,0.97,431.34,709.88,0.85,413.93,710.63,0.97,0.0,0.0,0.36,392.25,718.99,0.93,438.17,769.48,0.99,375.16,769.82,1.0,439.27,833.07,0.85,369.11,832.46,0.99,435.46,825.35,0.83,413.1,813.67,0.97,419.94,890.37,0.99,371.47,891.3,1.0,439.96,966.35,0.97,351.13,967.89,0.99,432.29,1058.6,0.93,310.38,1062.8,0.97
62,431.15,721.51,0.96,436.52,712.05,0.8,419.72,712.37,0.97,0.0,0.0,0.25,394.2,717.89,0.95,432.09,770.73,0.99,372.38,767.83,1.0,427.27,839.46,0.86,360.6,835.61,1.0,432.88,855.36,0.84,409.85,843.77,0.99,416.38,897.61,0.99,369.61,897.78,1.0,442.45,981.21,0.98,352.02,982.11,0.99,432.47,1048.6,0.93,302.66,1052.49,0.97
63,431.37,728.84,0.96,436.27,721.44,0.79,423.06,720.65,0.97,0.0,0.0,0.25,401.23,724.39,0.95,435.48,779.18,0.98,375.28,773.08,1.0,428.79,846.65,0.74,353.99,837.67,0.99,429.44,889.53,0.71,386.76,886.74,0.97,421.74,905.11,0.98,378.33,903.92,0.99,431.04,997.36,0.94,365.27,996.42,0.98,431.58,1082.57,0.85,346.13,1083.55,0.94
64,431.45,739.88,0.97,436.75,732.12,0.85,422.86,731.11,0.97,0.0,0.0,0.33,400.2,733.71,0.94,433.66,788.08,0.99,372.23,782.7,1.0,429.87,857.54,0.88,339.81,851.59,0.99,438.88,912.62,0.85,345.52,920.48,0.98,414.14,910.91,0.99,374.07,910.34,1.0,419.08,1004.95,0.97,383.85,1005.33,0.99,410.48,1092.93,0.91,374.16,1095.75,0.96
65,427.39,742.61,0.97,431.96,734.66,0.87,417.93,734.04,0.98,0.0,0.0,0.34,392.95,738.04,0.94,427.48,790.75,0.99,366.25,788.24,1.0,426.95,851.84,0.88,323.81,853.6,0.99,434.76,896.57,0.85,302.48,922.29,0.98,402.84,914.17,0.99,365.25,914.38,1.0,404.08,1011.19,0.97,385.2,1013.09,0.99,378.63,1101.32,0.91,368.89,1106.7,0.95
66,419.96,743.63,0.97,424.99,736.08,0.82,408.34,735.09,0.96,0.0,0.0,0.44,384.79,740.97,0.92,428.1,801.92,0.98,362.05,789.81,1.0,433.07,853.08,0.88,308.84,835.7,0.99,443.59,862.2,0.84,276.73,888.93,0.98,391.36,921.92,0.99,354.21,915.34,1.0,398.47,1019.73,0.98,389.19,1006.72,0.99,344.32,1095.03,0.94,352.71,1086.28,0.97
67,410.1,744.48,0.97,417.78,736.64,0.88,399.92,734.72,0.97,0.0,0.0,0.38,378.22,738.35,0.91,423.75,792.9,0.98,353.02,784.09,1.0,437.54,841.68,0.82,297.67,826.61,0.99,437.29,874.08,0.8,256.61,876.8,0.97,379.24,908.95,0.99,338.44,904.39,1.0,385.76,988.38,0.96,371.63,984.74,0.99,326.87,1075.6,0.91,334.87,1073.78,0.95
68,400.38,737.12,0.96,405.18,729.87,0.86,388.16,728.63,0.93,414.03,732.82,0.59,368.82,732.78,0.85,431.48,787.67,0.99,349.69,775.24,1.0,464.47,827.66,0.94,289.52,804.4,0.98,492.78,865.38,0.91,260.99,850.75,0.97,391.36,906.19,0.99,348.64,897.61,1.0,389.16,992.43,0.98,387.75,972.96,0.99,311.99,1068.87,0.94,345.13,1042.98,0.96
69,391.06,732.59,0.96,396.84,725.73,0.82,379.82,725.75,0.95,0.0,0.0,0.47,358.52,730.79,0.9,408.99,783.55,0.98,338.82,774.8,1.0,420.91,838.38,0.87,289.96,813.09,0.99,423.43,882.64,0.82,267.91,860.06,0.97,378.41,895.34,0.99,342.13,891.64,1.0,368.17,980.7,0.98,380.57,979.48,0.99,303.72,1055.16,0.94,358.3,1062.66,0.97
70,381.2,729.65,0.97,389.87,722.9,0.84,371.31,722.71,0.96,0.0,0.0,0.5,351.72,726.23,0.9,402.08,780.34,0.98,331.82,778.83,1.0,425.38,834.36,0.88,291.87,832.52,0.99,425.89,861.39,0.83,278.26,880.9,0.97,377.73,896.08,0.99,342.54,898.16,1.0,358.52,974.98,0.98,379.06,993.32,0.99,302.05,1038.35,0.94,377.79,1079.05,0.97
71,371.57,732.51,0.97,378.4,724.64,0.89,362.5,724.15,0.96,385.98,731.73,0.52,343.39,729.67,0.88,391.32,783.19,0.99,321.87,781.61,1.0,402.37,849.43,0.93,298.3,850.17,0.99,408.23,895.94,0.9,299.74,910.37,0.97,377.83,902.59,0.99,335.95,903.19,1.0,374.95,1000.81,0.98,358.67,1001.34,0.99,372.2,1096.54,0.94,376.2,1098.0,0.96
72,367.68,731.94,0.97,371.26,723.43,0.85,357.35,724.26,0.97,0.0,0.0,0.36,333.97,732.12,0.93,381.82,786.21,0.99,312.02,788.09,1.0,395.89,856.3,0.88,298.52,860.04,0.99,403.86,914.27,0.85,316.35,915.37,0.97,376.15,909.98,0.99,332.82,912.99,1.0,376.93,1009.17,0.97,354.21,1012.89,0.99,364.51,1106.2,0.91,361.24,1113.19,0.95
73,359.07,737.85,0.97,363.41,728.62,0.87,347.52,729.94,0.97,0.0,0.0,0.42,322.92,738.96,0.93,377.03,793.18,0.99,300.5,796.18,1.0,392.63,866.78,0.91,299.66,867.44,0.99,397.67,925.41,0.89,343.61,900.75,0.97,370.59,922.2,0.99,320.54,926.16,1.0,377.67,1020.92,0.96,340.87,1025.98,0.98,355.65,1112.8,0.87,337.0,1121.6,0.92
74,347.0,737.87,0.97,351.7,728.0,0.88,335.05,730.35,0.96,0.0,0.0,0.46,313.2,739.69,0.91,365.82,788.96,0.99,295.82,796.48,1.0,383.45,856.23,0.93,297.58,862.14,0.98,395.08,898.08,0.9,346.46,865.28,0.97,355.37,920.58,0.99,308.24,926.86,1.0,376.22,1011.72,0.96,338.81,1019.81,0.98,335.04,1098.27,0.87,305.7,1110.43,0.92
75,340.53,730.26,0.96,346.36,720.17,0.86,328.69,722.7,0.95,0.0,0.0,0.41,307.86,735.32,0.86,364.5,787.63,0.98,296.8,794.92,0.99,379.77,849.49,0.83,290.58,852.93,0.96,372.48,847.04,0.8,333.77,817.96,0.93,351.51,923.55,0.98,303.51,928.76,0.99,377.89,980.03,0.95,315.5,986.53,0.97,351.72,1080.34,0.9,279.56,1090.05,0.94
76,339.68,725.64,0.97,343.11,716.12,0.8,326.92,718.52,0.98,0.0,0.0,0.22,301.99,729.98,0.96,350.76,776.6,0.98,290.85,782.93,1.0,364.94,829.89,0.8,285.68,844.04,0.99,364.14,793.0,0.79,334.39,804.14,0.98,340.98,907.75,0.99,294.77,911.25,1.0,372.41,983.88,0.97,285.77,987.63,0.99,360.33,1079.03,0.94,240.15,1086.64,0.98
77,334.56,718.99,0.96,338.09,709.05,0.79,322.65,711.41,0.97,0.0,0.0,0.23,298.01,721.77,0.96,341.6,772.97,0.99,281.21,778.26,1.0,341.56,841.62,0.83,270.42,852.44,0.99,342.24,838.23,0.81,325.65,844.66,0.98,333.92,907.95,0.99,285.13,911.93,1.0,370.08,997.89,0.97,268.41,1002.5,0.99,368.94,1077.53,0.93,221.72,1085.88,0.97
78,333.45,715.34,0.98,336.44,705.88,0.83,321.04,707.55,0.98,0.0,0.0,0.21,293.77,717.25,0.97,338.35,769.08,0.99,275.31,774.65,1.0,356.7,827.76,0.81,267.34,847.48,0.99,369.73,854.73,0.79,323.64,882.05,0.98,332.14,913.94,0.99,282.09,917.89,1.0,363.95,1012.76,0.92,265.12,1017.2,0.98,360.16,1091.11,0.76,220.25,1100.51,0.9
79,327.19,719.82,0.97,333.61,709.57,0.87,314.69,710.28,0.97,338.07,714.71,0.51,288.4,716.99,0.92,344.08,777.64,0.98,263.77,777.23,1.0,332.7,853.12,0.86,250.89,858.17,0.98,346.53,922.7,0.8,267.88,924.72,0.96,325.52,917.2,0.98,268.9,913.74,0.99,335.96,1033.48,0.93,255.95,1004.37,0.97,342.48,1134.7,0.82,249.83,1085.47,0.89
80,326.26,725.92,0.97,331.86,716.84,0.82,313.72,717.92,0.96,0.0,0.0,0.44,285.34,727.96,0.93,329.25,790.11,0.98,259.58,791.35,1.0,327.71,860.4,0.88,227.67,866.49,0.99,344.86,915.51,0.84,220.4,944.23,0.97,308.73,936.86,0.99,265.26,937.98,1.0,325.5,1053.83,0.97,295.6,1045.88,0.99,312.54,1155.66,0.92,292.54,1144.62,0.96
81,312.22,734.88,0.98,319.83,726.71,0.91,300.36,724.41,0.98,0.0,0.0,0.44,272.6,731.71,0.94,320.79,798.85,0.99,247.32,791.89,1.0,333.3,858.18,0.92,203.35,857.9,0.99,341.26,883.4,0.91,179.02,919.18,0.98,293.08,943.64,0.99,249.03,941.35,1.0,299.59,1052.16,0.98,290.54,1050.77,0.99,259.37,1148.63,0.92,267.14,1148.51,0.95
82,306.96,735.56,0.96,310.9,727.76,0.79,293.08,726.88,0.95,0.0,0.0,0.4,265.75,736.41,0.91,319.83,808.19,0.99,241.87,786.35,1.0,332.49,872.48,0.91,181.32,839.44,0.99,345.56,848.6,0.88,152.8,899.76,0.98,280.57,936.77,0.99,237.78,925.43,1.0,270.03,1049.16,0.99,272.19,1029.95,1.0,214.58,1146.75,0.96,235.03,1131.03,0.98
83,294.72,729.01,0.96,298.21,721.54,0.82,280.27,721.4,0.94,0.0,0.0,0.49,258.98,732.85,0.89,324.24,800.7,0.99,236.18,781.49,1.0,333.14,867.06,0.91,167.2,830.17,0.99,326.7,860.12,0.87,144.69,889.41,0.97,278.92,934.29,0.99,231.34,923.06,1.0,271.72,1033.01,0.98,274.69,1012.68,0.99,197.71,1113.34,0.94,227.92,1092.44,0.96
84,284.86,721.74,0.96,288.21,712.54,0.79,269.81,715.72,0.95,0.0,0.0,0.42,246.32,727.48,0.89,306.87,785.07,0.98,229.16,778.71,1.0,322.83,842.56,0.9,171.12,821.83,0.99,322.01,870.57,0.87,142.07,882.39,0.98,270.86,918.69,0.99,234.3,915.05,1.0,248.16,1018.59,0.99,289.24,1015.73,0.99,176.5,1108.33,0.96,262.96,1110.42,0.98
85,270.69,716.95,0.97,278.08,710.34,0.82,257.36,711.67,0.96,0.0,0.0,0.44,232.58,722.09,0.92,294.09,785.33,0.99,213.23,782.58,1.0,319.43,851.09,0.9,164.9,843.35,0.99,302.76,869.68,0.84,147.97,901.46,0.98,270.89,920.42,1.0,233.99,922.55,1.0,226.87,1013.41,0.99,280.71,1038.52,1.0,149.1,1084.94,0.97,282.4,1137.03,0.99
86,262.18,720.67,0.98,270.83,711.94,0.87,251.45,714.27,0.96,276.02,720.07,0.55,226.68,723.25,0.92,280.55,783.04,0.99,198.47,787.98,1.0,306.73,842.22,0.92,168.78,856.3,0.99,304.49,869.04,0.88,166.67,932.04,0.97,267.94,926.66,0.99,221.16,932.89,1.0,252.68,1037.31,0.98,251.53,1050.32,0.99,277.23,1137.54,0.94,309.76,1159.75,0.96
87,254.73,722.45,0.98,262.65,711.81,0.89,241.32,715.94,0.97,269.17,719.37,0.55,214.76,727.38,0.92,276.96,787.75,0.99,192.17,794.85,1.0,293.86,863.99,0.9,168.28,869.66,0.99,296.23,925.66,0.86,179.53,933.34,0.97,267.56,937.1,0.99,217.39,943.49,0.99,252.5,1051.37,0.97,243.9,1060.21,0.98,269.28,1168.97,0.9,290.87,1177.96,0.94
88,250.0,728.91,0.98,257.11,718.49,0.88,235.87,721.39,0.97,262.6,726.95,0.51,207.94,733.77,0.93,274.55,796.27,0.98,184.17,805.85,1.0,295.3,876.46,0.88,171.39,889.84,0.99,300.95,943.77,0.86,216.67,934.03,0.98,265.72,945.27,0.99,209.85,952.0,1.0,262.46,1065.17,0.98,238.83,1074.63,0.99,246.32,1176.84,0.93,248.99,1186.58,0.96
89,243.39,734.22,0.98,251.89,724.5,0.88,229.96,726.98,0.97,259.54,733.52,0.51,205.43,739.8,0.93,270.53,798.57,0.98,182.27,814.22,1.0,286.26,884.25,0.86,177.5,902.87,0.99,286.88,956.97,0.84,240.14,914.41,0.98,257.25,941.83,0.99,199.93,952.75,1.0,271.26,1053.83,0.98,228.25,1080.72,0.99,225.86,1150.16,0.94,207.95,1190.18,0.97
90,241.43,730.3,0.98,251.65,721.4,0.87,228.45,722.45,0.97,0.0,0.0,0.46,202.46,734.62,0.93,260.75,792.92,0.97,184.4,808.15,1.0,274.98,870.46,0.85,187.09,887.4,0.99,266.28,885.87,0.82,242.37,848.16,0.98,249.78,934.98,0.99,194.21,948.19,1.0,276.35,1028.96,0.99,208.79,1076.66,1.0,216.38,1099.51,0.97,160.95,1179.89,0.99
91,240.38,721.06,0.97,249.33,711.21,0.84,227.73,712.99,0.97,0.0,0.0,0.4,202.58,726.02,0.93,251.97,782.87,0.97,185.76,795.47,1.0,258.53,851.84,0.84,193.91,871.41,0.99,264.69,821.59,0.81,243.93,820.78,0.98,246.96,929.97,0.99,191.03,941.47,1.0,289.04,1015.86,0.99,180.22,1055.33,1.0,265.32,1103.36,0.98,125.21,1173.13,0.99
92,244.66,718.58,0.98,248.07,706.19,0.84,230.2,709.8,0.97,0.0,0.0,0.36,200.48,723.55,0.94,248.75,777.14,0.98,181.04,789.64,1.0,244.25,850.37,0.87,186.0,868.98,0.99,254.96,816.19,0.84,236.18,813.05,0.98,246.27,929.93,0.99,187.02,937.49,1.0,294.9,1027.62,0.99,167.79,1038.19,1.0,292.39,1132.26,0.96,106.68,1145.41,0.98
93,248.85,709.95,0.98,250.07,695.5,0.85,233.33,699.99,0.97,0.0,0.0,0.41,204.53,713.37,0.94,253.12,775.1,0.98,180.57,779.83,1.0,225.75,860.12,0.9,165.02,869.34,0.99,235.18,856.21,0.83,228.75,865.68,0.98,245.65,935.73,0.99,182.24,938.13,1.0,304.7,1055.23,0.98,160.06,1046.97,0.99,305.62,1145.72,0.94,76.26,1124.17,0.97
94,254.61,709.12,0.97,253.74,693.64,0.83,237.44,699.71,0.98,0.0,0.0,0.37,205.14,714.0,0.95,256.99,774.62,0.98,179.5,780.25,1.0,229.99,860.23,0.85,160.93,863.72,0.99,259.17,911.0,0.8,216.47,911.7,0.98,247.09,948.33,0.99,186.21,947.72,1.0,281.7,1079.67,0.98,167.19,1048.19,0.99,298.49,1179.79,0.94,113.98,1116.46,0.97
95,257.8,712.27,0.97,262.61,700.11,0.81,243.71,702.62,0.97,0.0,0.0,0.38,208.88,713.9,0.93,260.47,781.63,0.98,180.13,781.5,1.0,248.49,868.83,0.85,158.16,869.86,0.99,264.61,935.53,0.79,176.03,953.88,0.97,246.38,947.16,0.99,187.67,945.66,1.0,259.68,1086.49,0.97,177.54,1065.14,0.99,280.6,1211.5,0.92,171.74,1173.24,0.96
96,261.15,718.04,0.97,266.68,706.3,0.78,246.03,708.18,0.96,0.0,0.0,0.36,214.52,718.78,0.94,259.62,793.63,0.98,186.13,789.41,1.0,259.32,884.84,0.88,139.02,876.32,0.99,285.8,937.84,0.86,132.11,968.32,0.99,233.0,968.95,0.99,189.13,969.72,1.0,256.33,1110.75,0.99,246.37,1109.2,1.0,229.12,1230.98,0.95,229.51,1234.45,0.98
97,257.95,722.19,0.98,263.71,710.93,0.84,239.96,712.13,0.97,0.0,0.0,0.41,210.27,726.28,0.94,260.33,811.08,0.98,189.96,793.88,1.0,262.27,895.39,0.88,119.26,865.4,0.99,298.88,904.13,0.86,90.61,947.13,0.98,216.87,979.05,0.99,178.68,972.71,1.0,228.25,1105.09,0.98,239.37,1099.44,0.99,158.99,1214.87,0.94,182.03,1219.15,0.97
98,258.61,717.77,0.98,259.48,706.54,0.83,236.34,707.79,0.97,0.0,0.0,0.33,199.99,725.53,0.94,272.21,814.43,0.99,180.88,787.05,1.0,276.61,896.52,0.91,98.84,850.0,1.0,302.58,871.45,0.89,71.59,923.31,0.99,229.93,977.65,1.0,179.74,963.28,1.0,233.26,1094.76,0.99,240.32,1069.28,1.0,124.05,1210.73,0.98,143.68,1185.0,0.99
99,257.32,708.08,0.98,257.74,696.4,0.85,234.87,696.65,0.97,0.0,0.0,0.39,199.11,710.45,0.94,274.92,804.73,0.99,177.81,767.67,1.0,285.76,888.27,0.93,98.33,832.87,0.99,300.05,828.79,0.89,68.46,898.48,0.98,222.96,967.01,1.0,177.58,944.97,1.0,205.36,1088.15,0.99,263.73,1034.48,1.0,100.22,1208.5,0.98,209.18,1138.3,0.99
100,253.98,698.88,0.98,259.96,689.17,0.83,234.69,688.71,0.97,0.0,0.0,0.38,201.19,700.13,0.94,276.61,791.79,0.99,175.22,763.87,1.0,307.3,872.6,0.91,99.55,838.04,1.0,298.88,819.65,0.87,75.24,916.57,0.99,233.41,955.93,1.0,190.91,943.47,1.0,192.23,1068.59,0.99,284.67,1056.34,1.0,81.99,1181.4,0.97,271.41,1183.8,0.98
101,257.22,691.92,0.97,267.21,682.63,0.8,240.04,681.03,0.96,0.0,0.0,0.33,201.24,690.02,0.9,276.56,771.21,0.98,169.83,770.84,1.0,323.38,845.31,0.88,109.76,861.43,0.99,290.92,862.58,0.86,98.7,935.34,0.98,255.37,946.36,0.99,210.24,950.86,1.0,201.14,1056.6,0.98,299.63,1089.1,0.99,84.39,1134.65,0.93,312.42,1197.88,0.97
102,257.04,687.87,0.97,269.32,678.47,0.79,241.5,680.66,0.97,0.0,0.0,0.38,209.63,691.53,0.95,270.09,772.67,0.99,180.74,776.55,1.0,307.09,865.11,0.91,123.32,872.95,1.0,320.27,904.4,0.87,124.5,949.34,0.99,246.16,954.63,1.0,209.18,966.52,1.0,198.78,1065.65,1.0,293.38,1121.2,1.0,119.6,1123.16,0.99,332.49,1222.76,1.0
103,267.03,691.28,0.98,274.7,677.89,0.84,251.39,683.08,0.97,0.0,0.0,0.36,212.13,698.98,0.93,268.17,772.63,0.98,170.32,785.48,1.0,305.81,870.6,0.87,138.6,883.6,0.99,320.06,948.65,0.87,175.33,962.5,0.98,247.97,950.26,0.99,192.84,965.7,0.99,258.88,1080.91,0.97,266.24,1117.62,0.99,278.08,1212.36,0.92,315.51,1260.67,0.96
104,274.74,697.45,0.98,279.88,684.51,0.83,258.09,688.72,0.97,0.0,0.0,0.39,221.01,705.44,0.95,288.56,781.08,0.99,190.68,797.59,1.0,305.03,886.66,0.89,170.6,913.04,0.99,307.7,962.97,0.86,220.34,965.62,0.98,286.15,974.06,0.99,226.91,986.11,1.0,294.93,1119.68,0.99,276.95,1136.41,1.0,275.35,1275.33,0.96,288.71,1289.6,0.98
105,282.22,708.85,0.96,289.7,696.38,0.73,265.36,699.93,0.96,0.0,0.0,0.28,228.46,716.53,0.93,294.41,785.13,0.97,201.18,813.62,1.0,311.24,873.51,0.81,206.41,933.27,0.99,309.3,910.89,0.79,291.41,933.96,0.98,288.24,982.53,0.99,226.07,1002.91,1.0,319.02,1104.28,0.99,270.94,1156.36,1.0,253.51,1218.03,0.98,236.99,1294.08,0.99
106,292.34,708.51,0.95,301.26,696.9,0.71,274.2,698.73,0.95,0.0,0.0,0.24,239.53,717.03,0.9,304.67,788.62,0.95,220.97,806.61,0.99,312.7,882.6,0.74,224.52,917.28,0.99,302.84,880.64,0.71,297.85,874.91,0.97,288.33,979.77,0.99,223.33,996.02,1.0,351.86,1084.42,0.99,260.02,1142.56,1.0,255.8,1170.25,0.98,165.3,1265.1,0.99
107,300.79,697.66,0.94,307.86,685.45,0.65,284.63,689.21,0.95,0.0,0.0,0.19,250.42,709.39,0.91,301.23,777.32,0.95,231.52,794.33,1.0,301.66,865.19,0.77,245.29,891.16,0.99,304.77,828.76,0.71,311.66,834.77,0.98,297.57,967.95,1.0,232.88,984.73,1.0,364.48,1071.09,1.0,214.28,1134.61,1.0,325.38,1179.46,0.99,113.83,1286.74,1.0
108,316.98,691.29,0.96,319.46,674.79,0.72,296.89,681.04,0.97,0.0,0.0,0.21,259.67,704.58,0.94,312.71,773.08,0.95,238.64,789.72,1.0,293.79,874.39,0.77,253.75,880.8,0.99,306.66,840.81,0.74,324.48,817.69,0.98,307.6,975.77,0.99,233.57,988.53,1.0,394.24,1078.15,0.99,208.45,1107.98,1.0,383.63,1208.01,0.98,91.31,1253.41,0.99
109,335.65,688.01,0.97,333.55,668.69,0.78,314.48,674.96,0.98,0.0,0.0,0.24,271.95,693.86,0.96,313.43,766.29,0.96,251.1,777.4,1.0,278.12,874.87,0.8,257.77,878.55,0.99,327.84,864.28,0.75,339.06,860.65,0.98,322.07,981.96,0.99,252.76,989.29,1.0,419.79,1114.5,0.97,212.99,1110.54,0.99,441.46,1226.09,0.91,82.22,1207.11,0.96
110,360.47,685.74,0.97,349.29,661.36,0.68,337.32,673.36,0.98,0.0,0.0,0.22,289.19,695.58,0.98,310.52,762.87,0.98,269.21,779.74,1.0,252.47,887.4,0.88,253.93,895.71,1.0,334.41,912.18,0.79,340.12,923.5,0.98,315.29,995.96,1.0,266.07,999.99,1.0,402.22,1155.04,0.99,228.28,1119.35,1.0,439.89,1256.81,0.96,96.99,1170.91,0.98
111,379.63,691.78,0.95,364.81,666.2,0.57,356.1,678.93,0.96,0.0,0.0,0.16,309.04,699.64,0.97,337.1,770.44,0.98,283.12,782.69,1.0,281.08,889.84,0.83,254.71,890.24,0.99,351.61,978.16,0.73,307.35,982.85,0.98,324.94,1015.26,1.0,276.05,1011.62,1.0,382.73,1174.26,0.99,249.02,1106.23,1.0,416.77,1296.43,0.97,141.78,1156.01,0.98
112,384.68,692.48,0.96,390.01,677.37,0.7,367.11,681.03,0.96,0.0,0.0,0.28,327.76,699.8,0.94,374.64,789.07,0.97,284.08,790.89,1.0,353.55,903.32,0.87,243.28,915.08,0.99,392.88,988.21,0.85,248.98,1033.27,0.99,336.04,1011.83,0.99,275.86,1010.93,1.0,360.83,1195.21,0.98,309.73,1164.51,0.99,381.48,1333.55,0.94,314.94,1280.17,0.97
113,401.29,704.53,0.97,403.32,687.69,0.66,379.59,692.61,0.96,0.0,0.0,0.23,333.76,714.26,0.95,374.92,813.99,0.98,300.55,803.68,1.0,384.02,940.44,0.89,217.27,909.95,1.0,453.55,968.15,0.88,196.01,1021.49,0.99,318.82,1035.89,1.0,278.54,1035.24,1.0,353.71,1193.55,0.99,369.64,1199.07,1.0,297.76,1353.22,0.95,301.0,1367.65,0.98
114,402.65,704.15,0.97,406.67,691.26,0.79,380.23,689.54,0.94,0.0,0.0,0.34,340.84,709.94,0.89,397.38,818.01,0.99,311.14,794.03,1.0,411.89,920.43,0.93,210.87,890.78,0.99,465.51,911.7,0.92,167.69,984.57,0.98,341.36,1034.56,1.0,290.51,1025.53,1.0,365.7,1169.54,0.99,358.11,1167.93,0.99,243.56,1318.08,0.93,232.45,1326.33,0.95
115,414.6,692.39,0.95,415.32,679.86,0.72,389.31,679.2,0.91,0.0,0.0,0.3,346.33,700.88,0.89,416.58,812.6,0.99,313.98,776.82,1.0,440.81,900.71,0.94,207.56,854.75,0.99,491.56,851.8,0.91,166.73,961.93,0.97,359.24,1030.25,1.0,313.08,1012.15,1.0,323.85,1172.35,0.99,405.42,1136.95,0.99,201.83,1317.82,0.93,343.28,1270.48,0.95
116,414.99,687.56,0.98,417.19,676.13,0.8,389.97,675.44,0.97,0.0,0.0,0.26,348.8,699.86,0.93,422.87,819.79,0.99,317.69,772.25,1.0,455.68,911.58,0.92,198.4,844.88,1.0,484.07,826.53,0.91,175.77,944.4,0.99,358.35,1022.72,1.0,308.85,1002.67,1.0,350.04,1147.92,0.99,414.8,1129.68,1.0,204.81,1305.99,0.97,305.92,1300.25,0.98
117,422.11,678.54,0.94,0.0,0.0,0.49,399.72,669.67,0.94,0.0,0.0,0.14,354.51,686.46,0.95,409.47,790.11,0.99,321.92,769.28,1.0,452.45,895.95,0.89,228.91,873.82,1.0,494.86,856.85,0.83,205.37,969.8,0.99,366.66,1014.25,1.0,346.58,1012.19,1.0,279.01,1151.94,1.0,488.67,1176.62,1.0,121.15,1245.85,0.98,499.2,1301.07,0.99
118,424.72,673.07,0.95,437.64,661.3,0.57,406.47,663.82,0.94,0.0,0.0,0.25,367.3,679.08,0.93,422.62,776.38,0.99,328.14,785.57,1.0,455.02,887.07,0.92,237.2,917.02,1.0,489.94,925.27,0.87,261.81,1017.56,0.99,394.38,1008.46,1.0,366.22,1026.66,1.0,317.75,1138.6,1.0,480.96,1217.05,1.0,172.31,1213.69,0.99,504.92,1346.18,0.99
119,441.59,680.61,0.96,454.48,667.97,0.62,426.1,670.62,0.95,0.0,0.0,0.28,383.34,685.99,0.95,424.12,781.44,0.99,332.42,798.37,1.0,447.58,904.72,0.9,269.1,933.66,1.0,482.58,992.63,0.87,343.83,1023.27,0.99,395.53,1017.18,1.0,361.19,1040.16,1.0,353.46,1155.43,0.99,466.04,1236.48,1.0,248.65,1257.28,0.97,500.31,1385.0,0.99
120,455.05,689.07,0.94,457.82,671.55,0.58,436.45,677.5,0.95,0.0,0.0,0.18,390.51,700.04,0.94,440.27,791.54,0.95,343.75,814.02,1.0,436.48,926.08,0.73,321.68,958.3,0.99,451.25,1021.48,0.73,413.38,1020.06,0.98,424.58,1038.89,0.99,365.56,1054.95,1.0,450.98,1219.5,0.98,438.67,1240.73,1.0,428.4,1407.98,0.95,436.54,1424.9,0.98
