frame,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
63,2261.65,794.79,0.9,0.0,0.0,0.45,2244.34,777.03,0.9,0.0,0.0,0.3,2190.53,811.11,0.94,2130.23,920.8,0.98,2194.8,943.05,1.0,2034.33,1066.05,0.91,2279.83,1064.14,1.0,2068.62,1090.45,0.86,2382.13,1003.03,0.99,2154.65,1246.77,1.0,2151.81,1257.68,1.0,2277.16,1492.1,1.0,2064.29,1521.7,1.0,2226.27,1698.9,0.98,1839.6,1754.01,0.99
64,2310.19,788.49,0.84,0.0,0.0,0.38,2297.04,768.58,0.78,0.0,0.0,0.38,2247.75,802.77,0.87,2160.62,903.79,0.99,2255.27,937.32,1.0,2050.27,1060.21,0.96,2306.15,1073.33,0.99,2112.53,1118.18,0.92,2418.15,1022.29,0.98,2194.76,1243.25,1.0,2207.56,1256.11,1.0,2339.32,1485.97,1.0,2113.29,1512.9,1.0,2302.31,1689.29,0.98,1851.62,1725.62,0.99
65,2357.67,786.69,0.91,2351.83,759.95,0.61,2334.61,767.62,0.87,0.0,0.0,0.46,2281.42,800.19,0.89,2225.87,900.11,0.99,2297.34,936.16,1.0,2109.8,1033.8,0.96,2376.19,1054.37,0.99,2152.14,1099.4,0.92,2466.96,1004.9,0.97,2250.29,1227.75,1.0,2244.99,1244.44,1.0,2412.56,1485.48,0.99,2146.58,1500.98,0.99,2436.68,1676.63,0.96,1902.24,1675.31,0.97
66,2412.55,783.01,0.86,0.0,0.0,0.42,2389.54,758.93,0.81,0.0,0.0,0.41,2333.37,789.35,0.93,2227.99,889.33,0.99,2351.83,921.29,1.0,2123.4,1035.33,0.96,2416.38,1041.42,0.99,2227.08,1097.48,0.92,2501.7,1048.03,0.97,2268.42,1233.84,1.0,2303.24,1244.38,1.0,2426.76,1502.32,1.0,2198.22,1480.63,1.0,2470.34,1698.36,0.98,1957.46,1630.92,0.99
67,2450.3,790.26,0.88,2424.32,752.55,0.5,2426.67,765.37,0.82,0.0,0.0,0.47,2385.65,793.28,0.93,2270.23,893.54,0.99,2416.0,924.44,1.0,2184.08,1038.11,0.96,2485.95,1027.01,0.99,2243.81,1103.85,0.91,2551.29,1031.27,0.97,2324.12,1237.55,1.0,2374.89,1249.28,1.0,2459.27,1501.32,1.0,2248.41,1483.67,1.0,2541.54,1690.36,0.99,2012.11,1617.21,0.99
68,2502.94,789.55,0.76,0.0,0.0,0.27,2484.34,766.66,0.65,0.0,0.0,0.41,2438.62,802.43,0.87,2303.5,892.37,0.99,2476.15,929.41,0.99,2210.93,1062.03,0.97,2512.72,1053.52,0.98,2325.15,1109.4,0.92,2600.93,1035.95,0.95,2356.47,1232.93,1.0,2426.82,1240.07,1.0,2514.2,1513.85,0.99,2332.45,1489.07,1.0,2552.83,1679.66,0.98,2035.5,1597.56,0.98
69,2543.69,798.94,0.82,0.0,0.0,0.46,2519.83,773.66,0.69,0.0,0.0,0.46,2477.68,803.0,0.85,2393.82,904.8,0.99,2496.93,933.75,0.99,2295.69,1042.8,0.96,2546.28,1065.51,0.98,2385.8,1103.55,0.92,2634.24,1094.41,0.95,2450.06,1244.83,1.0,2469.22,1253.5,1.0,2572.26,1538.18,0.99,2352.97,1501.03,0.99,2612.12,1671.14,0.95,2105.73,1563.94,0.95
70,2597.4,809.58,0.86,0.0,0.0,0.4,2571.67,786.13,0.8,0.0,0.0,0.42,2517.02,816.5,0.92,2427.64,912.55,0.99,2545.81,944.4,1.0,2319.59,1077.54,0.96,2587.53,1083.06,0.99,2440.84,1127.15,0.91,2677.09,1097.74,0.96,2470.76,1279.9,1.0,2516.04,1279.54,1.0,2590.6,1553.5,1.0,2438.65,1481.02,1.0,2616.03,1706.97,0.98,2195.69,1546.44,0.98
71,2639.13,816.09,0.86,0.0,0.0,0.37,2620.95,795.38,0.86,0.0,0.0,0.31,2564.37,823.09,0.95,2481.33,937.06,0.99,2574.12,949.75,1.0,2397.59,1105.24,0.91,2630.09,1087.57,0.99,2462.47,1133.79,0.84,2717.3,1098.31,0.98,2533.65,1269.53,1.0,2564.34,1272.85,1.0,2642.69,1528.38,0.99,2523.17,1511.91,1.0,2633.21,1658.2,0.98,2348.92,1622.59,0.99
72,2677.7,832.27,0.82,0.0,0.0,0.3,2665.92,810.51,0.83,0.0,0.0,0.31,2617.4,831.64,0.94,2509.83,947.4,0.98,2618.06,957.49,1.0,2453.0,1125.17,0.85,2640.91,1100.82,0.99,2549.17,1152.46,0.78,2760.61,1131.26,0.97,2551.52,1263.38,1.0,2607.37,1272.46,1.0,2634.26,1522.31,0.99,2625.24,1542.83,1.0,2580.42,1638.26,0.98,2489.17,1675.51,0.99
73,2722.57,845.6,0.82,0.0,0.0,0.35,2712.25,826.36,0.82,0.0,0.0,0.38,2666.9,846.7,0.92,2574.42,958.4,0.98,2661.95,979.21,1.0,2511.72,1121.42,0.84,2689.6,1128.31,0.99,2574.89,1156.16,0.77,2784.48,1148.31,0.96,2599.79,1268.21,0.99,2650.89,1283.06,1.0,2667.91,1532.48,0.98,2726.38,1563.92,0.99,2655.16,1736.15,0.95,2701.6,1796.16,0.97
74,2768.09,859.78,0.83,0.0,0.0,0.35,2753.57,838.01,0.86,0.0,0.0,0.32,2702.19,854.58,0.94,2629.08,967.4,0.96,2689.91,977.5,1.0,2568.97,1144.63,0.75,2695.12,1131.6,0.98,2695.99,1199.04,0.67,2812.86,1204.44,0.95,2638.29,1305.23,0.99,2671.83,1313.76,1.0,2738.6,1571.9,0.98,2766.59,1575.61,0.99,2705.44,1795.84,0.94,2704.3,1812.13,0.97
75,2818.52,865.92,0.79,0.0,0.0,0.29,2805.03,843.64,0.84,0.0,0.0,0.24,2752.21,856.9,0.93,2686.28,971.38,0.95,2731.97,977.85,0.99,2631.04,1142.02,0.7,2733.59,1136.22,0.98,2727.61,1200.74,0.62,2832.32,1230.82,0.95,2690.48,1303.43,0.99,2715.25,1309.41,1.0,2774.83,1561.62,0.98,2795.94,1563.1,0.99,2720.2,1788.25,0.95,2719.8,1802.61,0.97
76,2861.49,863.48,0.85,0.0,0.0,0.4,2843.28,840.67,0.86,0.0,0.0,0.22,2797.34,854.04,0.9,2765.98,983.82,0.93,2763.83,972.78,0.99,2737.81,1137.44,0.75,2754.28,1104.88,0.99,2836.63,1218.13,0.74,2861.56,1237.45,0.97,2735.38,1318.93,0.98,2735.85,1319.37,0.99,2853.59,1564.54,0.96,2882.04,1556.72,0.99,2733.01,1787.99,0.92,2729.99,1788.88,0.96
77,2915.43,864.34,0.86,0.0,0.0,0.38,2896.01,841.14,0.88,0.0,0.0,0.2,2843.17,856.54,0.92,2814.81,978.02,0.95,2815.41,973.19,1.0,2803.58,1135.57,0.73,2775.01,1117.12,0.99,2917.5,1186.89,0.7,2890.84,1211.33,0.97,2800.6,1316.1,0.99,2803.08,1316.51,1.0,2877.73,1560.75,0.97,2917.39,1557.39,0.99,2722.81,1761.62,0.93,2735.87,1761.06,0.97
78,2960.37,858.92,0.91,2951.48,836.32,0.52,2936.73,835.97,0.91,0.0,0.0,0.27,2882.61,850.04,0.92,2883.95,982.42,0.97,2860.0,959.55,1.0,2859.54,1125.15,0.83,2805.89,1089.41,0.99,2989.9,1145.5,0.79,2927.86,1198.09,0.97,2862.91,1319.99,0.99,2860.49,1304.66,1.0,2900.37,1568.18,0.98,2981.09,1511.42,0.99,2706.54,1788.63,0.94,2785.65,1703.49,0.97
79,3005.98,846.41,0.88,0.0,0.0,0.46,2981.0,825.25,0.86,0.0,0.0,0.24,2927.81,847.87,0.88,2933.54,991.55,0.97,2897.03,959.2,0.99,2925.02,1102.3,0.86,2844.47,1069.32,0.99,3056.52,1099.51,0.83,2947.22,1179.74,0.97,2912.42,1307.26,0.99,2910.9,1289.17,0.99,2936.01,1541.77,0.97,3054.21,1474.07,0.99,2725.43,1760.91,0.93,2883.55,1660.64,0.96
80,3053.29,835.76,0.85,0.0,0.0,0.42,3032.52,811.99,0.79,0.0,0.0,0.29,2987.91,829.76,0.88,2969.86,972.35,0.99,2946.2,938.23,1.0,2975.77,1109.22,0.92,2875.35,1068.74,0.99,3112.07,1104.22,0.88,2970.15,1144.88,0.97,2941.89,1298.63,1.0,2951.51,1278.24,1.0,2915.5,1548.48,0.99,3091.49,1469.22,1.0,2732.96,1782.56,0.97,2971.74,1651.13,0.98
81,3106.01,817.93,0.85,0.0,0.0,0.36,3085.91,800.06,0.83,0.0,0.0,0.24,3040.89,822.88,0.88,3039.76,956.09,0.98,3003.06,931.65,1.0,3047.08,1078.96,0.88,2905.61,1038.45,0.99,3183.56,1102.94,0.82,3026.92,1147.12,0.98,3010.92,1286.26,0.99,3023.05,1272.5,1.0,2950.7,1530.27,0.99,3150.79,1488.68,1.0,2727.84,1759.53,0.96,3018.94,1695.51,0.98
82,3145.25,807.92,0.85,0.0,0.0,0.34,3122.74,789.58,0.84,0.0,0.0,0.21,3069.24,809.15,0.91,3070.59,937.51,0.98,3035.19,914.83,1.0,3056.49,1082.17,0.86,2949.41,1033.06,0.99,3224.29,1103.28,0.8,3062.63,1098.8,0.98,3059.4,1267.59,1.0,3072.68,1258.27,1.0,2977.07,1515.29,0.99,3211.98,1481.73,1.0,2756.19,1755.5,0.96,3131.19,1704.12,0.98
83,3189.34,803.77,0.84,0.0,0.0,0.35,3170.39,785.61,0.81,0.0,0.0,0.21,3125.47,801.73,0.88,3117.76,934.94,0.97,3081.06,902.35,1.0,3114.63,1061.42,0.85,2985.26,987.24,0.99,3241.55,1086.98,0.81,3099.02,1073.87,0.98,3115.07,1248.77,0.99,3130.2,1240.41,1.0,2999.12,1496.13,0.99,3267.69,1479.75,1.0,2797.1,1733.44,0.97,3223.22,1714.77,0.98
84,3234.23,789.78,0.8,0.0,0.0,0.28,3219.08,775.04,0.78,0.0,0.0,0.22,3170.19,794.34,0.87,3138.01,913.52,0.97,3130.59,904.98,1.0,3146.47,1033.11,0.82,3017.32,995.48,0.99,3240.51,1060.88,0.73,3114.13,1080.43,0.96,3133.01,1231.81,0.99,3176.59,1236.42,1.0,3026.04,1464.6,0.98,3340.76,1492.94,0.99,2824.27,1692.4,0.95,3314.51,1740.98,0.98
85,3280.74,788.39,0.73,0.0,0.0,0.23,3264.3,774.62,0.72,0.0,0.0,0.16,3222.06,795.54,0.86,3218.79,912.41,0.94,3163.79,910.06,1.0,3221.29,1017.53,0.73,3068.89,1007.55,0.99,3287.91,1058.1,0.66,3190.27,1062.15,0.97,3198.66,1234.29,0.99,3209.26,1244.04,1.0,3077.18,1465.75,0.99,3404.47,1497.79,1.0,2848.28,1667.93,0.97,3425.78,1721.18,0.99
86,3316.58,792.89,0.75,0.0,0.0,0.2,3303.38,780.02,0.77,0.0,0.0,0.15,3256.96,795.87,0.9,3233.86,903.29,0.96,3195.97,910.18,1.0,3202.03,1016.9,0.78,3119.07,1013.1,1.0,3245.42,1057.1,0.7,3249.45,1071.11,0.98,3237.13,1231.31,1.0,3259.26,1247.18,1.0,3119.89,1471.22,0.99,3438.17,1518.04,1.0,2927.52,1644.68,0.98,3496.44,1730.98,0.99
87,3373.98,788.61,0.76,0.0,0.0,0.19,3362.34,774.15,0.75,0.0,0.0,0.13,3317.06,785.85,0.89,3313.32,911.21,0.97,3243.92,900.55,1.0,3371.12,1037.18,0.84,3164.04,1011.72,1.0,3492.41,1075.38,0.78,3299.82,1071.46,0.99,3306.47,1230.8,1.0,3312.03,1242.03,1.0,3177.87,1470.8,1.0,3492.15,1525.2,1.0,2963.79,1626.54,0.99,3533.37,1729.81,0.99
88,3427.77,802.3,0.76,0.0,0.0,0.22,3413.88,788.34,0.73,0.0,0.0,0.16,3365.93,804.65,0.87,3357.25,926.78,0.97,3299.49,919.2,1.0,3405.21,1055.96,0.86,3203.77,1035.29,1.0,3513.74,1084.86,0.8,3348.22,1081.86,0.98,3344.59,1238.09,1.0,3357.2,1250.16,1.0,3211.14,1467.83,0.99,3550.34,1520.7,1.0,2991.41,1626.97,0.98,3581.62,1711.97,0.99
89,3468.39,803.03,0.71,0.0,0.0,0.2,3455.9,789.15,0.66,0.0,0.0,0.17,3417.6,809.39,0.84,3410.5,935.54,0.97,3357.29,934.1,1.0,3443.43,1068.11,0.85,3267.63,1057.08,0.99,3529.87,1124.86,0.79,3419.91,1108.26,0.98,3393.67,1247.79,1.0,3405.33,1261.34,1.0,3254.78,1478.66,0.99,3586.3,1539.1,1.0,3008.82,1610.87,0.97,3594.39,1709.4,0.99
90,3510.2,815.83,0.65,0.0,0.0,0.11,3502.84,801.32,0.66,0.0,0.0,0.1,3460.73,814.63,0.87,3438.86,938.19,0.96,3387.92,939.15,1.0,3498.92,1084.66,0.83,3334.72,1076.78,1.0,3597.76,1127.81,0.77,3505.47,1114.3,0.99,3430.0,1247.44,1.0,3444.12,1265.83,1.0,3314.04,1482.98,1.0,3614.34,1567.61,1.0,3079.41,1593.0,0.99,3631.36,1747.43,0.99
91,3564.48,831.92,0.73,0.0,0.0,0.18,3551.57,817.67,0.75,0.0,0.0,0.13,3503.19,833.91,0.88,3489.95,948.99,0.95,3449.27,967.01,1.0,3525.65,1097.65,0.78,3380.87,1110.8,1.0,3619.01,1144.52,0.74,3547.1,1141.56,0.99,3499.15,1263.91,1.0,3506.03,1294.54,1.0,3405.56,1486.58,1.0,3667.17,1605.13,1.0,3189.92,1559.91,0.99,3671.65,1758.83,1.0
92,3612.92,848.57,0.78,0.0,0.0,0.23,3598.93,833.21,0.8,0.0,0.0,0.16,3553.31,848.56,0.9,3533.07,963.95,0.95,3508.42,981.18,1.0,3554.21,1119.1,0.77,3445.93,1125.91,1.0,3651.22,1164.84,0.75,3619.81,1174.79,0.99,3543.38,1275.61,1.0,3554.73,1305.08,1.0,3461.73,1485.51,0.99,3710.11,1598.68,1.0,3259.15,1565.44,0.99,3688.04,1754.99,1.0
93,3660.73,864.67,0.72,0.0,0.0,0.19,3647.23,849.39,0.74,0.0,0.0,0.14,3602.67,868.19,0.85,3587.33,982.69,0.93,3552.92,996.5,1.0,3607.71,1148.33,0.76,3505.86,1147.14,0.99,3725.02,1151.59,0.74,3683.45,1170.91,0.98,3583.81,1300.8,0.99,3585.7,1328.42,1.0,3542.06,1500.24,0.99,3731.66,1607.3,1.0,3366.38,1593.74,0.96,3697.44,1777.1,0.98
94,3697.52,869.68,0.72,0.0,0.0,0.25,3688.36,853.75,0.75,0.0,0.0,0.19,3646.77,870.54,0.83,3607.54,994.0,0.91,3611.88,1008.61,0.99,3642.77,1130.86,0.66,3581.65,1145.22,0.98,3749.98,1156.93,0.63,3740.43,1181.08,0.95,3611.5,1318.98,0.98,3636.15,1341.65,0.99,3595.4,1521.74,0.96,3749.44,1618.06,0.99,3433.0,1613.92,0.92,3684.01,1777.83,0.96
95,3747.11,874.68,0.61,0.0,0.0,0.2,3738.17,856.18,0.65,0.0,0.0,0.17,3700.82,877.47,0.78,3652.21,1005.28,0.85,3665.23,1020.32,0.98,3662.34,1158.57,0.54,3633.34,1179.59,0.96,3765.82,1160.89,0.51,3776.05,1187.86,0.91,3655.87,1330.64,0.96,3678.11,1349.04,0.99,3689.59,1543.15,0.94,3789.84,1609.63,0.98,3540.64,1641.0,0.91,3692.83,1753.67,0.95
96,3793.24,878.78,0.54,0.0,0.0,0.23,3782.09,856.14,0.5,0.0,0.0,0.28,3737.27,881.37,0.69,3636.84,1008.36,0.88,3732.94,1019.98,0.92,3613.86,1145.67,0.64,3736.71,1146.35,0.79,3704.25,1190.73,0.56,3802.66,1179.35,0.7,3663.04,1324.8,0.92,3729.33,1336.29,0.93,3752.29,1579.02,0.9,3830.99,1603.58,0.92,3680.27,1782.24,0.81,3732.14,1812.03,0.83
97,0.0,0.0,0.29,0.0,0.0,0.14,0.0,0.0,0.22,0.0,0.0,0.25,0.0,0.0,0.42,3690.08,995.61,0.83,3781.4,1004.94,0.77,3634.72,1128.46,0.64,3730.33,1131.61,0.54,3688.96,1223.23,0.53,0.0,0.0,0.47,3723.99,1317.1,0.88,3782.18,1325.19,0.85,3789.05,1575.58,0.81,3840.0,1590.14,0.77,3724.52,1802.92,0.64,3738.38,1811.25,0.6
98,0.0,0.0,0.06,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.28,3721.24,982.74,0.5,3808.14,989.37,0.66,0.0,0.0,0.3,3728.75,1147.54,0.58,0.0,0.0,0.23,0.0,0.0,0.41,3748.78,1313.32,0.8,3806.04,1320.21,0.85,3805.69,1581.14,0.67,3828.32,1586.52,0.75,0.0,0.0,0.44,3730.03,1811.68,0.52
99,0.0,0.0,0.12,0.0,0.0,0.04,0.0,0.0,0.14,0.0,0.0,0.04,0.0,0.0,0.36,0.0,0.0,0.26,3800.58,981.05,0.65,0.0,0.0,0.12,3720.98,1128.14,0.67,0.0,0.0,0.12,3737.15,1167.13,0.52,3792.67,1299.77,0.52,3811.18,1305.37,0.73,0.0,0.0,0.41,3840.0,1581.9,0.64,0.0,0.0,0.26,0.0,0.0,0.43
100,0.0,0.0,0.08,0.0,0.0,0.02,0.0,0.0,0.11,0.0,0.0,0.01,0.0,0.0,0.22,0.0,0.0,0.07,0.0,0.0,0.49,0.0,0.0,0.04,3720.09,1089.18,0.78,0.0,0.0,0.09,3759.88,1130.67,0.71,0.0,0.0,0.37,3808.0,1306.68,0.73,0.0,0.0,0.34,3838.02,1580.06,0.71,0.0,0.0,0.23,3715.51,1794.36,0.51
101,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.14,0.0,0.0,0.03,0.0,0.0,0.26,0.0,0.0,0.04,3754.84,1085.64,0.69,0.0,0.0,0.08,3791.89,1120.46,0.63,0.0,0.0,0.15,0.0,0.0,0.41,0.0,0.0,0.11,0.0,0.0,0.35,0.0,0.0,0.07,0.0,0.0,0.2,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.12,0.0,0.0,0.04,0.0,0.0,0.25,0.0,0.0,0.04,3730.49,1088.34,0.53,0.0,0.0,0.08,0.0,0.0,0.48,0.0,0.0,0.2,0.0,0.0,0.45,0.0,0.0,0.13,0.0,0.0,0.32,0.0,0.0,0.1,0.0,0.0,0.21
102,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.13,0.0,0.0,0.06,0.0,0.0,0.47,0.0,0.0,0.11,0.0,0.0,0.47,0.0,0.0,0.12,0.0,0.0,0.27,0.0,0.0,0.08,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.11,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.08,0.0,0.0,0.2,0.0,0.0,0.12,0.0,0.0,0.23,0.0,0.0,0.16,0.0,0.0,0.23,0.0,0.0,0.12,0.0,0.0,0.17,0.0,0.0,0.09,0.0,0.0,0.12
103,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.03,0.0,0.0,0.11,0.0,0.0,0.07,0.0,0.0,0.33,0.0,0.0,0.12,0.0,0.0,0.36,0.0,0.0,0.11,0.0,0.0,0.22,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.07,0.0,0.0,0.13,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.11,0.0,0.0,0.07,0.0,0.0,0.19,0.0,0.0,0.11,0.0,0.0,0.21,0.0,0.0,0.18,0.0,0.0,0.26,0.0,0.0,0.18,0.0,0.0,0.25,0.0,0.0,0.16,0.0,0.0,0.22
104
105
106
107
108
109
110
111
112
113
114
115
116
117
118
119
120
121
122
123
124
125
126
127
128
129
130
131
132
133
134
135
